src_id,tile_id,object_id,ra,dec,plate_id
tile_RA102.227_DECp58.851:3752,tile_RA102.227_DECp58.851,3752,102.2957729705,58.8977124528,XE087
tile_RA102.227_DECp58.851:4025,tile_RA102.227_DECp58.851,4025,102.8593608021,58.8118035841,XE087
tile_RA102.227_DECp59.851:835,tile_RA102.227_DECp59.851,835,101.9364078891,59.5616709672,XE087
tile_RA102.227_DECp59.851:3177,tile_RA102.227_DECp59.851,3177,102.6839883256,60.0106420579,XE087
tile_RA102.227_DECp60.851:2720,tile_RA102.227_DECp60.851,2720,101.3706343395,61.1170516729,XE087
tile_RA102.227_DECp60.851:3625,tile_RA102.227_DECp60.851,3625,101.9433674143,60.8776740036,XE087
tile_RA102.227_DECp60.851:3830,tile_RA102.227_DECp60.851,3830,102.5368739376,60.825476386,XE087
tile_RA102.227_DECp61.851:642,tile_RA102.227_DECp61.851,642,102.7451725602,61.5158664883,XE087
tile_RA102.227_DECp61.851:3569,tile_RA102.227_DECp61.851,3569,103.274637456,61.8331873999,XE087
tile_RA102.414_DECp76.932:377,tile_RA102.414_DECp76.932,377,102.0153480498,76.5300116988,XE016
tile_RA102.414_DECp77.932:1238,tile_RA102.414_DECp77.932,1238,100.5286643318,77.7809856588,XE016
tile_RA102.414_DECp77.932:3688,tile_RA102.414_DECp77.932,3688,100.2938053346,78.0148005456,XE016
tile_RA102.414_DECp79.932:676,tile_RA102.414_DECp79.932,676,102.9341790617,79.5920363158,XE016
tile_RA102.414_DECp79.932:3311,tile_RA102.414_DECp79.932,3311,100.4040108062,80.0582517963,XE016
tile_RA102.717_DECp65.780:3471,tile_RA102.717_DECp65.780,3471,102.2756458004,65.8976353941,XE058
tile_RA102.760_DECp41.877:1463,tile_RA102.760_DECp41.877,1463,102.3234021072,41.5947751147,XE205
tile_RA102.767_DECm5.180:7468,tile_RA102.767_DECm5.180,7468,102.41082163,-5.2287333072,XE661
tile_RA102.767_DECm6.180:2635,tile_RA102.767_DECm6.180,2635,102.6279778866,-6.5535365258,XE661
tile_RA102.767_DECm7.180:12488,tile_RA102.767_DECm7.180,12488,102.4169623373,-7.0773754015,XE661
tile_RA102.902_DECp35.871:2109,tile_RA102.902_DECp35.871,2109,103.0137185447,35.6845541785,XE254
tile_RA102.902_DECp35.871:3570,tile_RA102.902_DECp35.871,3570,102.8389184619,35.909189302,XE254
tile_RA102.972_DECp83.636:3085,tile_RA102.972_DECp83.636,3085,103.9673047183,83.8918571188,XE005
tile_RA102.972_DECp83.636:3550,tile_RA102.972_DECp83.636,3550,99.5009686999,83.6144473311,XE005
tile_RA102.972_DECp84.636:3416,tile_RA102.972_DECp84.636,3416,103.4834789846,84.7492276258,XE005
tile_RA103.050_DECp71.803:3125,tile_RA103.050_DECp71.803,3125,102.8043136877,71.9770298706,XE034
tile_RA103.050_DECp72.803:1246,tile_RA103.050_DECp72.803,1246,103.1726953623,72.6197308144,XE034
tile_RA103.050_DECp72.803:2412,tile_RA103.050_DECp72.803,2412,101.7916227043,72.6822938689,XE034
tile_RA103.061_DECp16.818:9777,tile_RA103.061_DECp16.818,9777,102.6718320838,17.0422743213,XE421
tile_RA103.061_DECp17.818:5774,tile_RA103.061_DECp17.818,5774,103.2125953117,17.7613394309,XE421
tile_RA103.061_DECp17.818:7104,tile_RA103.061_DECp17.818,7104,102.9197509265,17.8640969356,XE421
tile_RA103.061_DECp17.818:9326,tile_RA103.061_DECp17.818,9326,103.3877912754,18.0303739515,XE421
tile_RA103.237_DECp47.813:2402,tile_RA103.237_DECp47.813,2402,103.436590192,47.6964878279,XE161
tile_RA103.237_DECp48.813:1972,tile_RA103.237_DECp48.813,1972,103.2545675495,48.6385228486,XE161
tile_RA103.237_DECp48.813:2039,tile_RA103.237_DECp48.813,2039,103.354600123,48.6504652398,XE161
tile_RA103.773_DECm5.180:12105,tile_RA103.773_DECm5.180,12105,103.8910335426,-4.9090663541,XE661
tile_RA103.773_DECm5.180:12242,tile_RA103.773_DECm5.180,12242,103.4456393653,-4.8958074398,XE661
tile_RA103.773_DECm6.180:8684,tile_RA103.773_DECm6.180,8684,103.9859945382,-6.2099740207,XE661
tile_RA103.773_DECm7.180:16008,tile_RA103.773_DECm7.180,16008,103.8391029276,-6.7279210048,XE661
tile_RA103.773_DECm8.180:10076,tile_RA103.773_DECm8.180,10076,103.8383156324,-7.9486218869,XE661
tile_RA103.856_DECm0.181:15687,tile_RA103.856_DECm0.181,15687,103.9994701664,0.2700958146,XE601
tile_RA103.856_DECm2.181:6469,tile_RA103.856_DECm2.181,6469,104.0538745247,-2.2119953265,XE601
tile_RA103.856_DECp0.819:9435,tile_RA103.856_DECp0.819,9435,103.4484759641,0.9547473891,XE601
tile_RA103.856_DECp0.819:12309,tile_RA103.856_DECp0.819,12309,103.8380305844,1.2951179311,XE601
tile_RA103.856_DECp1.819:4453,tile_RA103.856_DECp1.819,4453,103.6220227057,1.5797876481,XE601
tile_RA104.000_DECp29.789:1670,tile_RA104.000_DECp29.789,1670,104.1963395255,29.4824951562,XE308
tile_RA104.023_DECp11.818:3069,tile_RA104.023_DECp11.818,3069,103.9110708197,11.5293059586,XE481
tile_RA104.023_DECp9.818:4097,tile_RA104.023_DECp9.818,4097,104.3274891449,9.5709672144,XE481
tile_RA104.111_DECp16.818:1872,tile_RA104.111_DECp16.818,1872,103.8908219664,16.4908989975,XE421
tile_RA104.115_DECp85.144:456,tile_RA104.115_DECp85.144,456,105.0506857115,84.6917560749,XE004
tile_RA104.115_DECp85.144:1755,tile_RA104.115_DECp85.144,1755,107.3210161983,85.468478795,XE004
tile_RA104.115_DECp85.144:2436,tile_RA104.115_DECp85.144,2436,106.0427414976,85.3702929003,XE004
tile_RA104.115_DECp85.144:2914,tile_RA104.115_DECp85.144,2914,109.0194895416,85.1010627096,XE004
tile_RA104.115_DECp85.144:3341,tile_RA104.115_DECp85.144,3341,108.4447043547,84.9854686878,XE004
tile_RA104.218_DECp59.851:345,tile_RA104.218_DECp59.851,345,104.7054658293,59.4342733759,XE087
tile_RA104.218_DECp59.851:2275,tile_RA104.218_DECp59.851,2275,104.7659645145,60.1868971149,XE087
tile_RA104.218_DECp59.851:3288,tile_RA104.218_DECp59.851,3288,103.7298662581,59.9400441993,XE087
tile_RA104.218_DECp60.851:484,tile_RA104.218_DECp60.851,484,104.7231822578,60.4639758739,XE087
tile_RA104.218_DECp60.851:862,tile_RA104.218_DECp60.851,862,103.4867431934,60.5924610038,XE087
tile_RA104.218_DECp60.851:3679,tile_RA104.218_DECp60.851,3679,104.4098690788,60.8413892231,XE087
tile_RA104.726_DECp45.813:2464,tile_RA104.726_DECp45.813,2464,104.5962443471,45.7341786613,XE161
tile_RA104.726_DECp45.813:2755,tile_RA104.726_DECp45.813,2755,105.2574254923,45.7786797599,XE161
tile_RA104.726_DECp45.813:5274,tile_RA104.726_DECp45.813,5274,104.7397219089,46.288534072,XE161
tile_RA104.726_DECp47.813:1128,tile_RA104.726_DECp47.813,1128,104.5722681828,47.521058712,XE161
tile_RA104.726_DECp47.813:2378,tile_RA104.726_DECp47.813,2378,104.9676958149,47.7391229814,XE161
tile_RA104.779_DECm6.180:14493,tile_RA104.779_DECm6.180,14493,105.0572230638,-5.8748491068,XE661
tile_RA104.832_DECp41.731:711,tile_RA104.832_DECp41.731,711,104.862123553,41.3633394117,XE206
tile_RA104.832_DECp41.731:5098,tile_RA104.832_DECp41.731,5098,105.419647037,41.7778952811,XE206
tile_RA104.856_DECm0.181:7926,tile_RA104.856_DECm0.181,7926,104.8543363489,-0.2234272705,XE601
tile_RA104.953_DECp35.775:2206,tile_RA104.953_DECp35.775,2206,105.1657959031,35.6227645334,XE255
tile_RA104.953_DECp35.775:3128,tile_RA104.953_DECp35.775,3128,105.4341896413,35.7818662167,XE255
tile_RA104.988_DECp2.705:10924,tile_RA104.988_DECp2.705,10924,104.7568549406,2.9311456621,XE541
tile_RA105.044_DECp10.818:3836,tile_RA105.044_DECp10.818,3836,104.5908061305,10.5949470386,XE481
tile_RA105.044_DECp11.818:233,tile_RA105.044_DECp11.818,233,105.1199625637,11.3327188861,XE481
tile_RA105.153_DECp28.789:3681,tile_RA105.153_DECp28.789,3681,104.6498523542,28.8044303164,XE308
tile_RA105.153_DECp29.789:1594,tile_RA105.153_DECp29.789,1594,104.8699869412,29.5146910279,XE308
tile_RA105.153_DECp29.789:2152,tile_RA105.153_DECp29.789,2152,105.2702781587,29.5934346338,XE308
tile_RA105.153_DECp29.789:4669,tile_RA105.153_DECp29.789,4669,105.6236120901,30.0368267662,XE308
tile_RA105.153_DECp29.789:6778,tile_RA105.153_DECp29.789,6778,104.8732646011,30.1681264516,XE308
tile_RA105.155_DECp64.780:635,tile_RA105.155_DECp64.780,635,105.6861143963,64.4530276058,XE058
tile_RA105.155_DECp64.780:999,tile_RA105.155_DECp64.780,999,105.2389531817,64.5514880328,XE058
tile_RA105.155_DECp64.780:1136,tile_RA105.155_DECp64.780,1136,105.0370310159,64.5832929558,XE058
tile_RA105.155_DECp64.780:2189,tile_RA105.155_DECp64.780,2189,105.7230601974,64.6949042091,XE058
tile_RA105.155_DECp64.780:3464,tile_RA105.155_DECp64.780,3464,105.0156182675,64.8062146145,XE058
tile_RA105.155_DECp65.780:684,tile_RA105.155_DECp65.780,684,105.494289872,65.4669330749,XE058
tile_RA105.155_DECp65.780:1921,tile_RA105.155_DECp65.780,1921,105.5209828901,66.1665276617,XE058
tile_RA105.728_DECp52.778:1700,tile_RA105.728_DECp52.778,1700,105.880108928,52.6393976582,XE122
tile_RA105.728_DECp52.778:3645,tile_RA105.728_DECp52.778,3645,105.743571234,52.9956903934,XE122
tile_RA105.728_DECp53.778:1900,tile_RA105.728_DECp53.778,1900,105.7611702007,53.6519288239,XE122
tile_RA105.785_DECm6.180:3561,tile_RA105.785_DECm6.180,3561,105.9610154252,-6.4930330298,XE661
tile_RA105.990_DECp1.705:10745,tile_RA105.990_DECp1.705,10745,105.5247208454,1.7622025071,XE541
tile_RA105.990_DECp2.705:11548,tile_RA105.990_DECp2.705,11548,105.785191311,2.8607795576,XE541
tile_RA105.990_DECp2.705:13681,tile_RA105.990_DECp2.705,13681,106.0747375946,2.9363256146,XE541
tile_RA105.990_DECp3.705:984,tile_RA105.990_DECp3.705,984,105.9050610814,3.2692239531,XE541
tile_RA105.990_DECp3.705:5834,tile_RA105.990_DECp3.705,5834,106.3965125592,3.577798046,XE541
tile_RA106.172_DECp40.731:1220,tile_RA106.172_DECp40.731,1220,106.6388367745,40.4463970025,XE206
tile_RA106.172_DECp40.731:3890,tile_RA106.172_DECp40.731,3890,106.4134483588,40.9997365757,XE206
tile_RA106.172_DECp41.731:5457,tile_RA106.172_DECp41.731,5457,106.5984306438,41.7097588992,XE206
tile_RA106.172_DECp42.731:1525,tile_RA106.172_DECp42.731,1525,106.1848924469,42.5154247615,XE206
tile_RA106.185_DECp34.775:2930,tile_RA106.185_DECp34.775,2930,106.3889788366,34.7268189628,XE255
tile_RA106.185_DECp36.775:2577,tile_RA106.185_DECp36.775,2577,106.406657149,37.2166629779,XE255
tile_RA106.202_DECp21.790:3043,tile_RA106.202_DECp21.790,3043,106.5432712014,21.7272193886,XE364
tile_RA106.202_DECp21.790:4673,tile_RA106.202_DECp21.790,4673,105.9800486094,22.0411253743,XE364
tile_RA106.202_DECp23.790:642,tile_RA106.202_DECp23.790,642,106.4216606535,23.3746771035,XE364
tile_RA106.209_DECp59.851:837,tile_RA106.209_DECp59.851,837,106.2864987124,59.5666669268,XE087
tile_RA106.209_DECp59.851:2298,tile_RA106.209_DECp59.851,2298,106.3210973451,60.1832429927,XE087
tile_RA106.209_DECp59.851:2542,tile_RA106.209_DECp59.851,2542,106.3224448093,59.7853889277,XE087
tile_RA106.212_DECp17.818:2992,tile_RA106.212_DECp17.818,2992,105.8881280328,17.611367159,XE421
tile_RA106.215_DECp46.813:1142,tile_RA106.215_DECp46.813,1142,106.2489463179,46.5508095123,XE161
tile_RA106.215_DECp46.813:1233,tile_RA106.215_DECp46.813,1233,106.3846510442,46.5668079109,XE161
tile_RA106.215_DECp46.813:2227,tile_RA106.215_DECp46.813,2227,106.2049782981,47.2640818066,XE161
tile_RA106.215_DECp48.813:4111,tile_RA106.215_DECp48.813,4111,105.8373397202,49.0098944257,XE161
tile_RA106.252_DECp71.803:3116,tile_RA106.252_DECp71.803,3116,105.7259447279,72.0219046798,XE034
tile_RA106.252_DECp72.803:1455,tile_RA106.252_DECp72.803,1455,105.5695931698,72.6795432413,XE034
tile_RA106.305_DECp27.789:3134,tile_RA106.305_DECp27.789,3134,106.0115451888,27.7385514219,XE308
tile_RA106.305_DECp28.789:5699,tile_RA106.305_DECp28.789,5699,105.7785132157,28.8686888639,XE308
tile_RA106.305_DECp31.789:5788,tile_RA106.305_DECp31.789,5788,105.7667611897,31.8843148855,XE308
tile_RA106.305_DECp31.789:5792,tile_RA106.305_DECp31.789,5792,106.8821298019,31.8659131088,XE308
tile_RA106.991_DECp0.705:9334,tile_RA106.991_DECp0.705,9334,107.0165066054,0.7669607343,XE541
tile_RA106.991_DECp0.705:11576,tile_RA106.991_DECp0.705,11576,106.7875613489,0.9061494015,XE541
tile_RA106.991_DECp1.705:3749,tile_RA106.991_DECp1.705,3749,106.8574030007,1.4273149608,XE541
tile_RA106.991_DECp1.705:4635,tile_RA106.991_DECp1.705,4635,106.8755222536,1.4840492839,XE541
tile_RA106.991_DECp1.705:7141,tile_RA106.991_DECp1.705,7141,106.6387369226,1.643466653,XE541
tile_RA106.991_DECp1.705:11422,tile_RA106.991_DECp1.705,11422,107.3000841281,1.9057964278,XE541
tile_RA106.991_DECp2.705:1306,tile_RA106.991_DECp2.705,1306,106.8044791015,2.2899951104,XE541
tile_RA106.991_DECp2.705:4932,tile_RA106.991_DECp2.705,4932,107.0715986851,2.5139531858,XE541
tile_RA106.991_DECp2.705:5138,tile_RA106.991_DECp2.705,5138,107.272164879,2.5267609897,XE541
tile_RA106.991_DECp2.705:8542,tile_RA106.991_DECp2.705,8542,106.6918109168,2.7390765204,XE541
tile_RA106.991_DECp2.705:9273,tile_RA106.991_DECp2.705,9273,107.4036369286,2.9301957743,XE541
tile_RA106.991_DECp2.705:9528,tile_RA106.991_DECp2.705,9528,106.6810962776,2.9306036786,XE541
tile_RA106.991_DECp3.705:8232,tile_RA106.991_DECp3.705,8232,107.4433975424,3.7517473993,XE541
tile_RA107.197_DECp77.932:329,tile_RA107.197_DECp77.932,329,106.9227020602,77.5189834625,XE016
tile_RA107.197_DECp77.932:3594,tile_RA107.197_DECp77.932,3594,106.8657978289,77.9652915885,XE016
tile_RA107.295_DECp23.790:5790,tile_RA107.295_DECp23.790,5790,106.9071036713,23.8174918842,XE364
tile_RA107.418_DECp33.775:3679,tile_RA107.418_DECp33.775,3679,107.3717333557,34.0266966009,XE255
tile_RA107.418_DECp33.775:4264,tile_RA107.418_DECp33.775,4264,107.7651478262,33.7259698035,XE255
tile_RA107.418_DECp35.775:986,tile_RA107.418_DECp35.775,986,107.1838183208,35.4662023827,XE255
tile_RA107.418_DECp36.775:1132,tile_RA107.418_DECp36.775,1132,107.4231119699,36.4797929663,XE255
tile_RA107.418_DECp36.775:2449,tile_RA107.418_DECp36.775,2449,107.4046386149,37.2165936309,XE255
tile_RA107.418_DECp37.775:4817,tile_RA107.418_DECp37.775,4817,107.9270313552,37.8446164021,XE255
tile_RA107.421_DECp51.778:1176,tile_RA107.421_DECp51.778,1176,107.8521948129,51.5848745758,XE122
tile_RA107.421_DECp51.778:1264,tile_RA107.421_DECp51.778,1264,106.874872988,51.6111365251,XE122
tile_RA107.421_DECp51.778:2436,tile_RA107.421_DECp51.778,2436,106.736206388,51.6955472047,XE122
tile_RA107.421_DECp51.778:3213,tile_RA107.421_DECp51.778,3213,106.8971813813,51.9707101488,XE122
tile_RA107.421_DECp51.778:4016,tile_RA107.421_DECp51.778,4016,107.9433804605,51.7499638131,XE122
tile_RA107.421_DECp53.778:1850,tile_RA107.421_DECp53.778,1850,107.3075997522,54.2664955001,XE122
tile_RA107.421_DECp53.778:3424,tile_RA107.421_DECp53.778,3424,107.9086883521,53.9762225052,XE122
tile_RA107.421_DECp54.778:3890,tile_RA107.421_DECp54.778,3890,108.058228767,54.8681099971,XE122
tile_RA107.421_DECp54.778:4354,tile_RA107.421_DECp54.778,4354,107.9603731598,54.7403628956,XE122
tile_RA107.457_DECp29.789:729,tile_RA107.457_DECp29.789,729,107.7389747712,29.403793296,XE308
tile_RA107.457_DECp29.789:2285,tile_RA107.457_DECp29.789,2285,107.7085186683,29.6532864031,XE308
tile_RA107.457_DECp29.789:4504,tile_RA107.457_DECp29.789,4504,107.9884981147,29.9487877942,XE308
tile_RA107.457_DECp29.789:4902,tile_RA107.457_DECp29.789,4902,107.9646633986,29.9623875765,XE308
tile_RA107.457_DECp30.789:1431,tile_RA107.457_DECp30.789,1431,107.2263942062,30.5303486794,XE308
tile_RA107.457_DECp30.789:4523,tile_RA107.457_DECp30.789,4523,107.4088647719,30.9994433639,XE308
tile_RA107.512_DECp39.731:1652,tile_RA107.512_DECp39.731,1652,107.7031124183,39.544640039,XE206
tile_RA107.512_DECp40.731:4678,tile_RA107.512_DECp40.731,4678,107.6428725333,40.8157374444,XE206
tile_RA107.512_DECp41.731:4928,tile_RA107.512_DECp41.731,4928,106.8843605527,41.6949132932,XE206
tile_RA107.512_DECp42.731:3070,tile_RA107.512_DECp42.731,3070,107.3891827117,43.0561211469,XE206
tile_RA107.593_DECp63.780:1286,tile_RA107.593_DECp63.780,1286,107.2989540396,63.6518279248,XE058
tile_RA107.593_DECp64.780:2661,tile_RA107.593_DECp64.780,2661,107.9359600412,64.9372372076,XE058
tile_RA107.593_DECp64.780:2716,tile_RA107.593_DECp64.780,2716,107.7785068772,64.9450973778,XE058
tile_RA107.593_DECp65.780:639,tile_RA107.593_DECp65.780,639,107.8571329962,65.468028519,XE058
tile_RA107.593_DECp65.780:978,tile_RA107.593_DECp65.780,978,106.6503490618,65.5708500959,XE058
tile_RA107.593_DECp67.780:3085,tile_RA107.593_DECp67.780,3085,107.8873361883,67.8617485948,XE058
tile_RA107.704_DECp47.813:328,tile_RA107.704_DECp47.813,328,107.7271418848,47.3751884525,XE161
tile_RA107.763_DECm6.261:5586,tile_RA107.763_DECm6.261,5586,107.5073175399,-6.4040894081,XE662
tile_RA107.763_DECm6.261:6060,tile_RA107.763_DECm6.261,6060,108.0365932254,-6.3793501766,XE662
tile_RA107.763_DECm6.261:9480,tile_RA107.763_DECm6.261,9480,107.7346871918,-6.1731624233,XE662
tile_RA107.763_DECm6.261:10827,tile_RA107.763_DECm6.261,10827,108.1367142637,-6.091263177,XE662
tile_RA107.763_DECm6.261:15548,tile_RA107.763_DECm6.261,15548,107.8190363669,-5.7796968134,XE662
tile_RA107.763_DECm6.261:15851,tile_RA107.763_DECm6.261,15851,107.9216524017,-5.8207035975,XE662
tile_RA107.855_DECm0.262:7162,tile_RA107.855_DECm0.262,7162,107.8901801214,-0.379895654,XE602
tile_RA107.855_DECm0.262:14985,tile_RA107.855_DECm0.262,14985,107.9861794992,0.0614611954,XE602
tile_RA107.974_DECp11.737:1968,tile_RA107.974_DECp11.737,1968,107.8760754651,11.4158454818,XE482
tile_RA107.974_DECp11.737:2816,tile_RA107.974_DECp11.737,2816,108.2806324879,11.4865525646,XE482
tile_RA107.992_DECp1.705:4573,tile_RA107.992_DECp1.705,4573,108.1800390486,1.4637001304,XE541
tile_RA107.992_DECp1.705:13085,tile_RA107.992_DECp1.705,13085,107.6901636433,1.9641641122,XE541
tile_RA107.992_DECp2.705:11933,tile_RA107.992_DECp2.705,11933,107.7666639541,2.9718339225,XE541
tile_RA107.992_DECp2.705:12419,tile_RA107.992_DECp2.705,12419,107.6215949308,2.9317104824,XE541
tile_RA108.388_DECp23.790:268,tile_RA108.388_DECp23.790,268,108.2103951266,23.3373664208,XE364
tile_RA108.388_DECp23.790:5607,tile_RA108.388_DECp23.790,5607,108.1963559937,23.7960264642,XE364
tile_RA108.609_DECp29.789:974,tile_RA108.609_DECp29.789,974,108.7310891226,29.4529429168,XE308
tile_RA108.769_DECm6.261:9823,tile_RA108.769_DECm6.261,9823,109.0869357325,-6.1922399069,XE662
tile_RA108.769_DECm6.261:16996,tile_RA108.769_DECm6.261,16996,108.8903761572,-5.8702167442,XE662
tile_RA108.769_DECm7.261:5549,tile_RA108.769_DECm7.261,5549,109.1769041138,-7.415464611,XE662
tile_RA108.855_DECm0.262:5952,tile_RA108.855_DECm0.262,5952,108.8189992141001,-0.4424728450239444,XE602
tile_RA108.855_DECm0.262:10878,tile_RA108.855_DECm0.262,10878,108.43438111014419,-0.1665161790318692,XE602
tile_RA108.855_DECm1.262:7655,tile_RA108.855_DECm1.262,7655,108.669640416,-1.3405469974,XE602
tile_RA108.855_DECm1.262:15196,tile_RA108.855_DECm1.262,15196,108.7972269875,-0.9294689662,XE602
tile_RA108.855_DECm1.262:15569,tile_RA108.855_DECm1.262,15569,108.8677814277,-0.7923235204,XE602
tile_RA108.993_DECp2.705:6928,tile_RA108.993_DECp2.705,6928,108.7495762829,2.6262238304,XE541
tile_RA108.993_DECp2.705:9306,tile_RA108.993_DECp2.705,9306,109.3915776868,2.9692818371,XE541
tile_RA108.996_DECp10.737:5302,tile_RA108.996_DECp10.737,5302,109.4481927552,10.7421602028,XE482
tile_RA108.996_DECp10.737:10084,tile_RA108.996_DECp10.737,10084,109.0289642115,11.126798373,XE482
tile_RA108.996_DECp11.737:650,tile_RA108.996_DECp11.737,650,108.8218813824,11.3049218893,XE482
tile_RA109.053_DECp16.736:3990,tile_RA109.053_DECp16.736,3990,109.2894005104,16.7042566181,XE422
tile_RA109.053_DECp18.736:2336,tile_RA109.053_DECp18.736,2336,109.1031407886,18.5373431825,XE422
tile_RA109.053_DECp18.736:7155,tile_RA109.053_DECp18.736,7155,109.1741067623,19.0836673998,XE422
tile_RA109.113_DECp52.778:3494,tile_RA109.113_DECp52.778,3494,108.7613890541,52.8867727084,XE122
tile_RA109.185_DECp59.703:433,tile_RA109.185_DECp59.703,433,109.6938051871,59.3395162524,XE088
tile_RA109.185_DECp59.703:1132,tile_RA109.185_DECp59.703,1132,109.3939861787,59.5336621022,XE088
tile_RA109.185_DECp59.703:2226,tile_RA109.185_DECp59.703,2226,109.7628781367,60.043248537,XE088
tile_RA109.185_DECp59.703:3353,tile_RA109.185_DECp59.703,3353,109.2122669247,59.7129811417,XE088
tile_RA109.455_DECp71.803:4009,tile_RA109.455_DECp71.803,4009,109.3917403,71.7946340687,XE034
tile_RA109.775_DECm8.261:9586,tile_RA109.775_DECm8.261,9586,109.3052920474,-8.2293957932,XE662
tile_RA109.775_DECm8.261:11789,tile_RA109.775_DECm8.261,11789,110.2406748855,-8.108862682,XE662
tile_RA109.855_DECm2.262:8252,tile_RA109.855_DECm2.262,8252,109.9972931238,-2.2999259242,XE602
tile_RA109.855_DECm2.262:11317,tile_RA109.855_DECm2.262,11317,109.8609686583,-2.1384101631,XE602
tile_RA109.855_DECm2.262:12514,tile_RA109.855_DECm2.262,12514,109.6928340989,-2.0706801891,XE602
tile_RA109.855_DECp0.738:5211,tile_RA109.855_DECp0.738,5211,109.4391347982,0.5797563364,XE602
tile_RA11.105_DECp61.789:4233,tile_RA11.105_DECp61.789,4233,11.4081101483,61.5656272356,XE079
tile_RA11.437_DECp36.799:1465,tile_RA11.437_DECp36.799,1465,11.8983172594,36.6110644982,XE241
tile_RA11.563_DECp52.794:4659,tile_RA11.563_DECp52.794,4659,12.1209528644,52.7887886879,XE112
tile_RA11.563_DECp53.794:7631,tile_RA11.563_DECp53.794,7631,12.0146536719,53.8919797604,XE112
tile_RA11.563_DECp53.794:10651,tile_RA11.563_DECp53.794,10651,11.6609282814,54.1724769043,XE112
tile_RA11.563_DECp56.794:10113,tile_RA11.563_DECp56.794,10113,11.1887608841,56.9664487749,XE112
tile_RA11.789_DECm11.233:401,tile_RA11.789_DECm11.233,401,11.4934433014,-11.4752857615,XE706
tile_RA11.831_DECm5.213:337,tile_RA11.831_DECm5.213,337,11.8425728987,-5.493658877,XE646
tile_RA11.831_DECm5.213:791,tile_RA11.831_DECm5.213,791,12.0334740121,-4.9484977532,XE646
tile_RA11.831_DECm5.213:794,tile_RA11.831_DECm5.213,794,12.1007622346,-4.9489944198,XE646
tile_RA11.831_DECm5.213:1056,tile_RA11.831_DECm5.213,1056,11.843578864,-4.9265228054,XE646
tile_RA11.831_DECm5.213:1065,tile_RA11.831_DECm5.213,1065,11.8458571852,-4.9387360678,XE646
tile_RA11.846_DECp12.787:156,tile_RA11.846_DECp12.787,156,11.6801605767,12.3975932554,XE466
tile_RA11.858_DECp0.787:617,tile_RA11.858_DECp0.787,617,11.488273687,0.6109079009,XE586
tile_RA11.858_DECp0.787:1036,tile_RA11.858_DECp0.787,1036,11.7245536441,0.7098935552,XE586
tile_RA11.858_DECp0.787:1386,tile_RA11.858_DECp0.787,1386,11.4584303411,0.9923884786,XE586
tile_RA11.858_DECp0.787:1748,tile_RA11.858_DECp0.787,1748,12.0304799784,0.8010411519,XE586
tile_RA11.858_DECp0.787:1772,tile_RA11.858_DECp0.787,1772,12.0059304805,0.7847629911,XE586
