tile_id,tile_path,plate_id,rows_in_tile_filtered_csv,rows_emitted_to_S0,skipped_delta,notes
tile_RA57.840_DECp67.478,data/tiles/tile_RA57.840_DECp67.478,XE054,0,0,0,missing survivors csv
tile_RA57.860_DECp0.464,data/tiles/tile_RA57.860_DECp0.464,XE593,0,0,0,missing survivors csv
tile_RA57.942_DECp6.463,data/tiles/tile_RA57.942_DECp6.463,XE533,0,0,0,missing survivors csv
tile_RA58.034_DECp58.445,data/tiles/tile_RA58.034_DECp58.445,XE083,0,0,0,missing survivors csv
tile_RA58.034_DECp59.445,data/tiles/tile_RA58.034_DECp59.445,XE083,0,0,0,missing survivors csv
tile_RA58.034_DECp60.445,data/tiles/tile_RA58.034_DECp60.445,XE083,0,0,0,missing survivors csv
tile_RA58.034_DECp61.445,data/tiles/tile_RA58.034_DECp61.445,XE083,0,0,0,missing survivors csv
tile_RA58.034_DECp62.445,data/tiles/tile_RA58.034_DECp62.445,XE083,0,0,0,missing survivors csv
tile_RA58.048_DECp12.463,data/tiles/tile_RA58.048_DECp12.463,XE473,2,2,0,
tile_RA58.092_DECp53.423,data/tiles/tile_RA58.092_DECp53.423,XE117,2,2,0,
tile_RA58.092_DECp54.423,data/tiles/tile_RA58.092_DECp54.423,XE117,1,1,0,
tile_RA58.092_DECp55.423,data/tiles/tile_RA58.092_DECp55.423,XE117,1,1,0,
tile_RA58.183_DECp18.463,data/tiles/tile_RA58.183_DECp18.463,XE413,2,2,0,
tile_RA58.192_DECp71.487,data/tiles/tile_RA58.192_DECp71.487,XE031,1,1,0,
tile_RA58.192_DECp72.487,data/tiles/tile_RA58.192_DECp72.487,XE031,0,0,0,
tile_RA58.192_DECp73.487,data/tiles/tile_RA58.192_DECp73.487,XE031,0,0,0,missing survivors csv
tile_RA58.354_DECp34.438,data/tiles/tile_RA58.354_DECp34.438,XE248,2,2,0,
tile_RA58.354_DECp35.438,data/tiles/tile_RA58.354_DECp35.438,XE248,4,4,0,
tile_RA58.354_DECp36.438,data/tiles/tile_RA58.354_DECp36.438,XE248,2,2,0,
tile_RA58.354_DECp37.438,data/tiles/tile_RA58.354_DECp37.438,XE248,1,1,0,
tile_RA58.354_DECp38.438,data/tiles/tile_RA58.354_DECp38.438,XE248,1,1,0,
tile_RA58.443_DECp30.408,data/tiles/tile_RA58.443_DECp30.408,XE301,2,2,0,
tile_RA58.473_DECp24.409,data/tiles/tile_RA58.473_DECp24.409,XE357,6,6,0,
tile_RA59.133_DECp48.394,data/tiles/tile_RA59.133_DECp48.394,XE156,0,0,0,missing survivors csv
tile_RA59.572_DECp23.409,data/tiles/tile_RA59.572_DECp23.409,XE357,2,2,0,
tile_RA59.572_DECp24.409,data/tiles/tile_RA59.572_DECp24.409,XE357,1,1,0,
tile_RA59.572_DECp25.409,data/tiles/tile_RA59.572_DECp25.409,XE357,1,1,0,
tile_RA59.597_DECp35.438,data/tiles/tile_RA59.597_DECp35.438,XE248,3,3,0,
tile_RA59.597_DECp36.438,data/tiles/tile_RA59.597_DECp36.438,XE248,1,1,0,
tile_RA59.597_DECp37.438,data/tiles/tile_RA59.597_DECp37.438,XE248,2,2,0,
tile_RA59.603_DECp29.408,data/tiles/tile_RA59.603_DECp29.408,XE301,4,4,0,
tile_RA59.603_DECp30.408,data/tiles/tile_RA59.603_DECp30.408,XE301,1,1,0,
tile_RA59.603_DECp31.408,data/tiles/tile_RA59.603_DECp31.408,XE301,1,1,0,
tile_RA59.639_DECm11.638,data/tiles/tile_RA59.639_DECm11.638,XE714,2,2,0,
tile_RA59.776_DECm5.607,data/tiles/tile_RA59.776_DECm5.607,XE654,1,1,0,
tile_RA59.791_DECp42.388,data/tiles/tile_RA59.791_DECp42.388,XE200,0,0,0,missing survivors csv
tile_RA59.811_DECp52.423,data/tiles/tile_RA59.811_DECp52.423,XE117,0,0,0,missing survivors csv
tile_RA59.811_DECp53.423,data/tiles/tile_RA59.811_DECp53.423,XE117,0,0,0,missing survivors csv
tile_RA59.811_DECp54.423,data/tiles/tile_RA59.811_DECp54.423,XE117,1,1,0,
tile_RA59.811_DECp55.423,data/tiles/tile_RA59.811_DECp55.423,XE117,0,0,0,missing survivors csv
tile_RA59.811_DECp56.423,data/tiles/tile_RA59.811_DECp56.423,XE117,1,1,0,
tile_RA59.859_DECp0.392,data/tiles/tile_RA59.859_DECp0.392,XE594,2,2,0,
tile_RA59.921_DECp6.392,data/tiles/tile_RA59.921_DECp6.392,XE534,2,2,0,
tile_RA59.962_DECp12.391,data/tiles/tile_RA59.962_DECp12.391,XE474,3,3,0,
tile_RA59.981_DECp18.391,data/tiles/tile_RA59.981_DECp18.391,XE414,1,1,0,
tile_RA6.201_DECp24.800,data/tiles/tile_RA6.201_DECp24.800,XE349,9,9,0,
tile_RA6.442_DECp36.799,data/tiles/tile_RA6.442_DECp36.799,XE241,2,2,0,
tile_RA6.740_DECp42.798,data/tiles/tile_RA6.740_DECp42.798,XE193,3,3,0,
tile_RA6.778_DECp66.828,data/tiles/tile_RA6.778_DECp66.828,XE050,3,3,0,
tile_RA6.778_DECp67.828,data/tiles/tile_RA6.778_DECp67.828,XE050,2,2,0,
tile_RA6.787_DECm10.233,data/tiles/tile_RA6.787_DECm10.233,XE705,2,2,0,
tile_RA6.787_DECm11.233,data/tiles/tile_RA6.787_DECm11.233,XE705,1,1,0,
tile_RA6.787_DECm12.233,data/tiles/tile_RA6.787_DECm12.233,XE705,1,1,0,
tile_RA6.833_DECp17.801,data/tiles/tile_RA6.833_DECp17.801,XE405,0,0,0,missing survivors csv
tile_RA6.833_DECp18.801,data/tiles/tile_RA6.833_DECp18.801,XE405,0,0,0,missing survivors csv
tile_RA6.833_DECp19.801,data/tiles/tile_RA6.833_DECp19.801,XE405,3,3,0,
tile_RA6.843_DECm4.199,data/tiles/tile_RA6.843_DECm4.199,XE645,1,1,0,
tile_RA6.843_DECm5.199,data/tiles/tile_RA6.843_DECm5.199,XE645,1,1,0,
tile_RA6.843_DECm6.199,data/tiles/tile_RA6.843_DECm6.199,XE645,2,2,0,
tile_RA6.853_DECp11.801,data/tiles/tile_RA6.853_DECp11.801,XE465,0,0,0,missing survivors csv
tile_RA6.853_DECp12.801,data/tiles/tile_RA6.853_DECp12.801,XE465,3,3,0,
tile_RA6.853_DECp13.801,data/tiles/tile_RA6.853_DECp13.801,XE465,1,1,0,
tile_RA6.857_DECm0.199,data/tiles/tile_RA6.857_DECm0.199,XE585,4,4,0,
tile_RA6.857_DECp0.801,data/tiles/tile_RA6.857_DECp0.801,XE585,5,5,0,
tile_RA6.857_DECp1.801,data/tiles/tile_RA6.857_DECp1.801,XE585,1,1,0,
tile_RA6.861_DECp5.801,data/tiles/tile_RA6.861_DECp5.801,XE525,1,1,0,
tile_RA6.861_DECp6.801,data/tiles/tile_RA6.861_DECp6.801,XE525,0,0,0,missing survivors csv
tile_RA6.861_DECp7.801,data/tiles/tile_RA6.861_DECp7.801,XE525,2,2,0,
tile_RA60.061_DECp59.445,data/tiles/tile_RA60.061_DECp59.445,XE083,0,0,0,missing survivors csv
tile_RA60.061_DECp60.445,data/tiles/tile_RA60.061_DECp60.445,XE083,0,0,0,missing survivors csv
tile_RA60.061_DECp61.445,data/tiles/tile_RA60.061_DECp61.445,XE083,0,0,0,missing survivors csv
tile_RA60.345_DECp66.478,data/tiles/tile_RA60.345_DECp66.478,XE054,0,0,0,missing survivors csv
tile_RA60.345_DECp67.478,data/tiles/tile_RA60.345_DECp67.478,XE054,0,0,0,missing survivors csv
tile_RA60.639_DECp47.394,data/tiles/tile_RA60.639_DECp47.394,XE156,0,0,0,
tile_RA60.639_DECp48.394,data/tiles/tile_RA60.639_DECp48.394,XE156,2,2,0,
tile_RA60.639_DECp49.394,data/tiles/tile_RA60.639_DECp49.394,XE156,1,1,0,
tile_RA60.660_DECm10.638,data/tiles/tile_RA60.660_DECm10.638,XE714,2,2,0,
tile_RA60.660_DECm11.638,data/tiles/tile_RA60.660_DECm11.638,XE714,1,1,0,
tile_RA60.660_DECm12.638,data/tiles/tile_RA60.660_DECm12.638,XE714,1,1,0,
tile_RA60.670_DECp22.409,data/tiles/tile_RA60.670_DECp22.409,XE357,15,15,0,
tile_RA60.670_DECp23.409,data/tiles/tile_RA60.670_DECp23.409,XE357,6,6,0,
tile_RA60.670_DECp24.409,data/tiles/tile_RA60.670_DECp24.409,XE357,1,1,0,
tile_RA60.670_DECp25.409,data/tiles/tile_RA60.670_DECp25.409,XE357,2,2,0,
tile_RA60.670_DECp26.409,data/tiles/tile_RA60.670_DECp26.409,XE357,3,3,0,
tile_RA60.762_DECp28.408,data/tiles/tile_RA60.762_DECp28.408,XE301,3,3,0,
tile_RA60.762_DECp29.408,data/tiles/tile_RA60.762_DECp29.408,XE301,2,2,0,
tile_RA60.762_DECp30.408,data/tiles/tile_RA60.762_DECp30.408,XE301,3,3,0,
tile_RA60.762_DECp31.408,data/tiles/tile_RA60.762_DECp31.408,XE301,0,0,0,missing survivors csv
tile_RA60.762_DECp32.408,data/tiles/tile_RA60.762_DECp32.408,XE301,1,1,0,
tile_RA60.780_DECm4.607,data/tiles/tile_RA60.780_DECm4.607,XE654,1,1,0,
tile_RA60.780_DECm5.607,data/tiles/tile_RA60.780_DECm5.607,XE654,6,6,0,
tile_RA60.780_DECm6.607,data/tiles/tile_RA60.780_DECm6.607,XE654,2,2,0,
tile_RA60.826_DECp78.536,data/tiles/tile_RA60.826_DECp78.536,XE014,2,2,0,
tile_RA60.826_DECp79.536,data/tiles/tile_RA60.826_DECp79.536,XE014,1,1,0,
tile_RA60.840_DECp36.438,data/tiles/tile_RA60.840_DECp36.438,XE248,0,0,0,
tile_RA60.859_DECm0.608,data/tiles/tile_RA60.859_DECm0.608,XE594,6,6,0,
tile_RA60.859_DECp0.392,data/tiles/tile_RA60.859_DECp0.392,XE594,3,3,0,
tile_RA60.859_DECp1.392,data/tiles/tile_RA60.859_DECp1.392,XE594,2,2,0,
tile_RA60.927_DECp5.392,data/tiles/tile_RA60.927_DECp5.392,XE534,2,2,0,
tile_RA60.927_DECp6.392,data/tiles/tile_RA60.927_DECp6.392,XE534,1,1,0,
tile_RA60.927_DECp7.392,data/tiles/tile_RA60.927_DECp7.392,XE534,2,2,0,
tile_RA60.986_DECp11.391,data/tiles/tile_RA60.986_DECp11.391,XE474,1,1,0,
tile_RA60.986_DECp12.391,data/tiles/tile_RA60.986_DECp12.391,XE474,5,5,0,
tile_RA60.986_DECp13.391,data/tiles/tile_RA60.986_DECp13.391,XE474,2,2,0,
tile_RA61.035_DECp17.391,data/tiles/tile_RA61.035_DECp17.391,XE414,3,3,0,
tile_RA61.035_DECp18.391,data/tiles/tile_RA61.035_DECp18.391,XE414,3,3,0,
tile_RA61.035_DECp19.391,data/tiles/tile_RA61.035_DECp19.391,XE414,1,1,0,
tile_RA61.145_DECp41.388,data/tiles/tile_RA61.145_DECp41.388,XE200,0,0,0,missing survivors csv
tile_RA61.145_DECp42.388,data/tiles/tile_RA61.145_DECp42.388,XE200,1,1,0,
tile_RA61.145_DECp43.388,data/tiles/tile_RA61.145_DECp43.388,XE200,0,0,0,missing survivors csv
tile_RA61.515_DECp72.487,data/tiles/tile_RA61.515_DECp72.487,XE031,1,1,0,
tile_RA61.515_DECp73.487,data/tiles/tile_RA61.515_DECp73.487,XE031,1,1,0,
tile_RA61.529_DECp53.423,data/tiles/tile_RA61.529_DECp53.423,XE117,0,0,0,missing survivors csv
tile_RA61.529_DECp54.423,data/tiles/tile_RA61.529_DECp54.423,XE117,1,1,0,
tile_RA61.529_DECp55.423,data/tiles/tile_RA61.529_DECp55.423,XE117,0,0,0,missing survivors csv
tile_RA61.681_DECm10.638,data/tiles/tile_RA61.681_DECm10.638,XE714,3,3,0,
tile_RA61.681_DECm11.638,data/tiles/tile_RA61.681_DECm11.638,XE714,0,0,0,missing survivors csv
tile_RA61.681_DECm12.638,data/tiles/tile_RA61.681_DECm12.638,XE714,1,1,0,
tile_RA61.681_DECm13.638,data/tiles/tile_RA61.681_DECm13.638,XE714,1,1,0,
tile_RA61.681_DECm9.638,data/tiles/tile_RA61.681_DECm9.638,XE714,0,0,0,missing survivors csv
tile_RA61.768_DECp23.409,data/tiles/tile_RA61.768_DECp23.409,XE357,1,1,0,
tile_RA61.768_DECp24.409,data/tiles/tile_RA61.768_DECp24.409,XE357,3,3,0,
tile_RA61.768_DECp25.409,data/tiles/tile_RA61.768_DECp25.409,XE357,2,2,0,
tile_RA61.785_DECm3.607,data/tiles/tile_RA61.785_DECm3.607,XE654,1,1,0,
tile_RA61.785_DECm4.607,data/tiles/tile_RA61.785_DECm4.607,XE654,2,2,0,
tile_RA61.785_DECm5.607,data/tiles/tile_RA61.785_DECm5.607,XE654,1,1,0,
tile_RA61.785_DECm6.607,data/tiles/tile_RA61.785_DECm6.607,XE654,6,6,0,
tile_RA61.785_DECm7.607,data/tiles/tile_RA61.785_DECm7.607,XE654,5,5,0,
tile_RA61.859_DECm0.608,data/tiles/tile_RA61.859_DECm0.608,XE594,5,5,0,
tile_RA61.859_DECm1.608,data/tiles/tile_RA61.859_DECm1.608,XE594,7,7,0,
tile_RA61.859_DECp0.392,data/tiles/tile_RA61.859_DECp0.392,XE594,5,5,0,
tile_RA61.859_DECp1.392,data/tiles/tile_RA61.859_DECp1.392,XE594,4,4,0,
tile_RA61.859_DECp2.392,data/tiles/tile_RA61.859_DECp2.392,XE594,6,6,0,
tile_RA61.922_DECp29.408,data/tiles/tile_RA61.922_DECp29.408,XE301,1,1,0,
tile_RA61.922_DECp30.408,data/tiles/tile_RA61.922_DECp30.408,XE301,2,2,0,
tile_RA61.922_DECp31.408,data/tiles/tile_RA61.922_DECp31.408,XE301,0,0,0,missing survivors csv
tile_RA61.933_DECp4.392,data/tiles/tile_RA61.933_DECp4.392,XE534,1,1,0,
tile_RA61.933_DECp5.392,data/tiles/tile_RA61.933_DECp5.392,XE534,1,1,0,
tile_RA61.933_DECp6.392,data/tiles/tile_RA61.933_DECp6.392,XE534,2,2,0,
tile_RA61.933_DECp7.392,data/tiles/tile_RA61.933_DECp7.392,XE534,5,5,0,
tile_RA61.933_DECp8.392,data/tiles/tile_RA61.933_DECp8.392,XE534,1,1,0,
tile_RA62.009_DECp10.391,data/tiles/tile_RA62.009_DECp10.391,XE474,2,2,0,
tile_RA62.009_DECp11.391,data/tiles/tile_RA62.009_DECp11.391,XE474,1,1,0,
tile_RA62.009_DECp12.391,data/tiles/tile_RA62.009_DECp12.391,XE474,1,1,0,
tile_RA62.009_DECp13.391,data/tiles/tile_RA62.009_DECp13.391,XE474,3,3,0,
tile_RA62.009_DECp14.391,data/tiles/tile_RA62.009_DECp14.391,XE474,3,3,0,
tile_RA62.088_DECp60.445,data/tiles/tile_RA62.088_DECp60.445,XE083,0,0,0,missing survivors csv
tile_RA62.089_DECp16.391,data/tiles/tile_RA62.089_DECp16.391,XE414,4,4,0,
tile_RA62.089_DECp17.391,data/tiles/tile_RA62.089_DECp17.391,XE414,2,2,0,
tile_RA62.089_DECp18.391,data/tiles/tile_RA62.089_DECp18.391,XE414,0,0,0,missing survivors csv
tile_RA62.089_DECp19.391,data/tiles/tile_RA62.089_DECp19.391,XE414,2,2,0,
tile_RA62.089_DECp20.391,data/tiles/tile_RA62.089_DECp20.391,XE414,3,3,0,
tile_RA62.145_DECp46.394,data/tiles/tile_RA62.145_DECp46.394,XE156,0,0,0,missing survivors csv
tile_RA62.145_DECp47.394,data/tiles/tile_RA62.145_DECp47.394,XE156,1,1,0,
tile_RA62.145_DECp48.394,data/tiles/tile_RA62.145_DECp48.394,XE156,1,1,0,
tile_RA62.145_DECp49.394,data/tiles/tile_RA62.145_DECp49.394,XE156,0,0,0,missing survivors csv
tile_RA62.145_DECp50.394,data/tiles/tile_RA62.145_DECp50.394,XE156,1,1,0,
tile_RA62.498_DECp40.388,data/tiles/tile_RA62.498_DECp40.388,XE200,0,0,0,missing survivors csv
tile_RA62.498_DECp41.388,data/tiles/tile_RA62.498_DECp41.388,XE200,1,1,0,
tile_RA62.498_DECp42.388,data/tiles/tile_RA62.498_DECp42.388,XE200,1,1,0,
tile_RA62.498_DECp43.388,data/tiles/tile_RA62.498_DECp43.388,XE200,0,0,0,missing survivors csv
tile_RA62.498_DECp44.388,data/tiles/tile_RA62.498_DECp44.388,XE200,0,0,0,missing survivors csv
tile_RA62.702_DECm10.638,data/tiles/tile_RA62.702_DECm10.638,XE714,0,0,0,missing survivors csv
tile_RA62.702_DECm11.638,data/tiles/tile_RA62.702_DECm11.638,XE714,3,3,0,
tile_RA62.702_DECm12.638,data/tiles/tile_RA62.702_DECm12.638,XE714,0,0,0,missing survivors csv
tile_RA62.790_DECm4.607,data/tiles/tile_RA62.790_DECm4.607,XE654,3,3,0,
tile_RA62.790_DECm5.607,data/tiles/tile_RA62.790_DECm5.607,XE654,4,4,0,
tile_RA62.790_DECm6.607,data/tiles/tile_RA62.790_DECm6.607,XE654,1,1,0,
tile_RA62.859_DECm0.608,data/tiles/tile_RA62.859_DECm0.608,XE594,4,4,0,
tile_RA62.859_DECp0.392,data/tiles/tile_RA62.859_DECp0.392,XE594,4,4,0,
tile_RA62.859_DECp1.392,data/tiles/tile_RA62.859_DECp1.392,XE594,3,3,0,
tile_RA62.866_DECp24.409,data/tiles/tile_RA62.866_DECp24.409,XE357,3,3,0,
tile_RA62.905_DECp36.351,data/tiles/tile_RA62.905_DECp36.351,XE249,3,3,0,
tile_RA62.940_DECp5.392,data/tiles/tile_RA62.940_DECp5.392,XE534,2,2,0,
tile_RA62.940_DECp6.392,data/tiles/tile_RA62.940_DECp6.392,XE534,3,3,0,
tile_RA62.940_DECp7.392,data/tiles/tile_RA62.940_DECp7.392,XE534,1,1,0,
tile_RA63.033_DECp11.391,data/tiles/tile_RA63.033_DECp11.391,XE474,0,0,0,missing survivors csv
tile_RA63.033_DECp12.391,data/tiles/tile_RA63.033_DECp12.391,XE474,3,3,0,
tile_RA63.033_DECp13.391,data/tiles/tile_RA63.033_DECp13.391,XE474,1,1,0,
tile_RA63.081_DECp30.408,data/tiles/tile_RA63.081_DECp30.408,XE301,1,1,0,
tile_RA63.143_DECp17.391,data/tiles/tile_RA63.143_DECp17.391,XE414,0,0,0,missing survivors csv
tile_RA63.143_DECp18.391,data/tiles/tile_RA63.143_DECp18.391,XE414,2,2,0,
tile_RA63.143_DECp19.391,data/tiles/tile_RA63.143_DECp19.391,XE414,1,1,0,
tile_RA63.248_DECp54.423,data/tiles/tile_RA63.248_DECp54.423,XE117,1,1,0,
tile_RA63.556_DECp66.318,data/tiles/tile_RA63.556_DECp66.318,XE055,1,1,0,
tile_RA63.556_DECp67.318,data/tiles/tile_RA63.556_DECp67.318,XE055,0,0,0,missing survivors csv
tile_RA63.651_DECp47.394,data/tiles/tile_RA63.651_DECp47.394,XE156,2,2,0,
tile_RA63.651_DECp48.394,data/tiles/tile_RA63.651_DECp48.394,XE156,0,0,0,missing survivors csv
tile_RA63.651_DECp49.394,data/tiles/tile_RA63.651_DECp49.394,XE156,0,0,0,missing survivors csv
tile_RA63.723_DECm11.638,data/tiles/tile_RA63.723_DECm11.638,XE714,2,2,0,
tile_RA63.795_DECm5.607,data/tiles/tile_RA63.795_DECm5.607,XE654,5,5,0,
tile_RA63.852_DECp41.388,data/tiles/tile_RA63.852_DECp41.388,XE200,1,1,0,
tile_RA63.852_DECp42.388,data/tiles/tile_RA63.852_DECp42.388,XE200,1,1,0,
tile_RA63.852_DECp43.388,data/tiles/tile_RA63.852_DECp43.388,XE200,1,1,0,
tile_RA63.859_DECp0.392,data/tiles/tile_RA63.859_DECp0.392,XE594,9,9,0,
tile_RA63.946_DECp6.392,data/tiles/tile_RA63.946_DECp6.392,XE534,7,7,0,
tile_RA64.057_DECp12.391,data/tiles/tile_RA64.057_DECp12.391,XE474,1,1,0,
tile_RA64.147_DECp35.351,data/tiles/tile_RA64.147_DECp35.351,XE249,9,9,0,
tile_RA64.147_DECp36.351,data/tiles/tile_RA64.147_DECp36.351,XE249,1,1,0,
tile_RA64.147_DECp37.351,data/tiles/tile_RA64.147_DECp37.351,XE249,2,2,0,
tile_RA64.197_DECp18.391,data/tiles/tile_RA64.197_DECp18.391,XE414,0,0,0,missing survivors csv
tile_RA64.680_DECp78.253,data/tiles/tile_RA64.680_DECp78.253,XE015,2,2,0,
tile_RA64.680_DECp79.253,data/tiles/tile_RA64.680_DECp79.253,XE015,0,0,0,missing survivors csv
tile_RA64.911_DECp84.144,data/tiles/tile_RA64.911_DECp84.144,XE004,2,2,0,
tile_RA64.911_DECp85.144,data/tiles/tile_RA64.911_DECp85.144,XE004,2,2,0,
tile_RA64.969_DECp30.327,data/tiles/tile_RA64.969_DECp30.327,XE302,2,2,0,
tile_RA64.993_DECp24.327,data/tiles/tile_RA64.993_DECp24.327,XE358,2,2,0,
tile_RA65.120_DECp60.308,data/tiles/tile_RA65.120_DECp60.308,XE084,0,0,0,missing survivors csv
tile_RA65.157_DECp48.394,data/tiles/tile_RA65.157_DECp48.394,XE156,2,2,0,
tile_RA65.206_DECp42.388,data/tiles/tile_RA65.206_DECp42.388,XE200,1,1,0,
tile_RA65.388_DECp34.351,data/tiles/tile_RA65.388_DECp34.351,XE249,5,5,0,
tile_RA65.388_DECp35.351,data/tiles/tile_RA65.388_DECp35.351,XE249,2,2,0,
tile_RA65.388_DECp36.351,data/tiles/tile_RA65.388_DECp36.351,XE249,7,7,0,
tile_RA65.388_DECp37.351,data/tiles/tile_RA65.388_DECp37.351,XE249,4,4,0,
tile_RA65.388_DECp38.351,data/tiles/tile_RA65.388_DECp38.351,XE249,2,2,0,
tile_RA65.643_DECp72.275,data/tiles/tile_RA65.643_DECp72.275,XE032,0,0,0,missing survivors csv
tile_RA65.643_DECp73.275,data/tiles/tile_RA65.643_DECp73.275,XE032,2,2,0,
tile_RA65.653_DECm11.705,data/tiles/tile_RA65.653_DECm11.705,XE715,3,3,0,
tile_RA65.771_DECm5.683,data/tiles/tile_RA65.771_DECm5.683,XE655,0,0,0,missing survivors csv
tile_RA65.859_DECp0.316,data/tiles/tile_RA65.859_DECp0.316,XE595,2,2,0,
tile_RA65.925_DECp6.316,data/tiles/tile_RA65.925_DECp6.316,XE535,0,0,0,missing survivors csv
tile_RA65.965_DECp54.303,data/tiles/tile_RA65.965_DECp54.303,XE118,0,0,0,missing survivors csv
tile_RA65.966_DECp84.609,data/tiles/tile_RA65.966_DECp84.609,XE003,3,3,0,
tile_RA65.966_DECp85.609,data/tiles/tile_RA65.966_DECp85.609,XE003,0,0,0,missing survivors csv
tile_RA65.970_DECp12.315,data/tiles/tile_RA65.970_DECp12.315,XE475,2,2,0,
tile_RA65.994_DECp18.315,data/tiles/tile_RA65.994_DECp18.315,XE415,1,1,0,
tile_RA66.046_DECp65.318,data/tiles/tile_RA66.046_DECp65.318,XE055,3,3,0,
tile_RA66.046_DECp66.318,data/tiles/tile_RA66.046_DECp66.318,XE055,1,1,0,
tile_RA66.046_DECp67.318,data/tiles/tile_RA66.046_DECp67.318,XE055,3,3,0,
tile_RA66.090_DECp23.327,data/tiles/tile_RA66.090_DECp23.327,XE358,2,2,0,
tile_RA66.090_DECp24.327,data/tiles/tile_RA66.090_DECp24.327,XE358,2,2,0,
tile_RA66.090_DECp25.327,data/tiles/tile_RA66.090_DECp25.327,XE358,0,0,0,missing survivors csv
tile_RA66.127_DECp29.327,data/tiles/tile_RA66.127_DECp29.327,XE302,4,4,0,
tile_RA66.127_DECp30.327,data/tiles/tile_RA66.127_DECp30.327,XE302,0,0,0,missing survivors csv
tile_RA66.127_DECp31.327,data/tiles/tile_RA66.127_DECp31.327,XE302,2,2,0,
tile_RA66.630_DECp35.351,data/tiles/tile_RA66.630_DECp35.351,XE249,0,0,0,missing survivors csv
tile_RA66.630_DECp36.351,data/tiles/tile_RA66.630_DECp36.351,XE249,6,6,0,
tile_RA66.630_DECp37.351,data/tiles/tile_RA66.630_DECp37.351,XE249,2,2,0,
tile_RA66.674_DECm10.705,data/tiles/tile_RA66.674_DECm10.705,XE715,2,2,0,
tile_RA66.674_DECm11.705,data/tiles/tile_RA66.674_DECm11.705,XE715,3,3,0,
tile_RA66.674_DECm12.705,data/tiles/tile_RA66.674_DECm12.705,XE715,3,3,0,
tile_RA66.776_DECm4.683,data/tiles/tile_RA66.776_DECm4.683,XE655,0,0,0,missing survivors csv
tile_RA66.776_DECm5.683,data/tiles/tile_RA66.776_DECm5.683,XE655,2,2,0,
tile_RA66.776_DECm6.683,data/tiles/tile_RA66.776_DECm6.683,XE655,1,1,0,
tile_RA66.859_DECm0.684,data/tiles/tile_RA66.859_DECm0.684,XE595,5,5,0,
tile_RA66.859_DECp0.316,data/tiles/tile_RA66.859_DECp0.316,XE595,0,0,0,missing survivors csv
tile_RA66.859_DECp1.316,data/tiles/tile_RA66.859_DECp1.316,XE595,1,1,0,
tile_RA66.931_DECp5.316,data/tiles/tile_RA66.931_DECp5.316,XE535,1,1,0,
tile_RA66.931_DECp6.316,data/tiles/tile_RA66.931_DECp6.316,XE535,1,1,0,
tile_RA66.931_DECp7.316,data/tiles/tile_RA66.931_DECp7.316,XE535,1,1,0,
tile_RA66.993_DECp11.315,data/tiles/tile_RA66.993_DECp11.315,XE475,7,7,0,
tile_RA66.993_DECp12.315,data/tiles/tile_RA66.993_DECp12.315,XE475,1,1,0,
tile_RA66.993_DECp13.315,data/tiles/tile_RA66.993_DECp13.315,XE475,3,3,0,
tile_RA67.047_DECp17.315,data/tiles/tile_RA67.047_DECp17.315,XE415,0,0,0,missing survivors csv
tile_RA67.047_DECp18.315,data/tiles/tile_RA67.047_DECp18.315,XE415,3,3,0,
tile_RA67.047_DECp19.315,data/tiles/tile_RA67.047_DECp19.315,XE415,1,1,0,
tile_RA67.139_DECp59.308,data/tiles/tile_RA67.139_DECp59.308,XE084,0,0,0,missing survivors csv
tile_RA67.139_DECp60.308,data/tiles/tile_RA67.139_DECp60.308,XE084,0,0,0,missing survivors csv
tile_RA67.139_DECp61.308,data/tiles/tile_RA67.139_DECp61.308,XE084,1,1,0,
tile_RA67.188_DECp22.327,data/tiles/tile_RA67.188_DECp22.327,XE358,3,3,0,
tile_RA67.188_DECp23.327,data/tiles/tile_RA67.188_DECp23.327,XE358,1,1,0,
tile_RA67.188_DECp24.327,data/tiles/tile_RA67.188_DECp24.327,XE358,1,1,0,
tile_RA67.188_DECp25.327,data/tiles/tile_RA67.188_DECp25.327,XE358,2,2,0,
tile_RA67.188_DECp26.327,data/tiles/tile_RA67.188_DECp26.327,XE358,3,3,0,
tile_RA67.286_DECp28.327,data/tiles/tile_RA67.286_DECp28.327,XE302,5,5,0,
tile_RA67.286_DECp29.327,data/tiles/tile_RA67.286_DECp29.327,XE302,0,0,0,missing survivors csv
tile_RA67.286_DECp30.327,data/tiles/tile_RA67.286_DECp30.327,XE302,1,1,0,
tile_RA67.286_DECp31.327,data/tiles/tile_RA67.286_DECp31.327,XE302,0,0,0,missing survivors csv
tile_RA67.286_DECp32.327,data/tiles/tile_RA67.286_DECp32.327,XE302,1,1,0,
tile_RA67.334_DECp42.292,data/tiles/tile_RA67.334_DECp42.292,XE201,1,1,0,
tile_RA67.679_DECp53.303,data/tiles/tile_RA67.679_DECp53.303,XE118,2,2,0,
tile_RA67.679_DECp54.303,data/tiles/tile_RA67.679_DECp54.303,XE118,0,0,0,missing survivors csv
tile_RA67.679_DECp55.303,data/tiles/tile_RA67.679_DECp55.303,XE118,2,2,0,
tile_RA67.694_DECp48.285,data/tiles/tile_RA67.694_DECp48.285,XE157,1,1,0,
tile_RA67.695_DECm10.705,data/tiles/tile_RA67.695_DECm10.705,XE715,1,1,0,
