src_id,tile_id,object_id,ra,dec,profile_diff,circularity,area,shape_defect,circle_deviation,shape_confidence,elongation,stars_used,rej_profile_diff,rej_elongation,rej_circularity,reject_flag,reject_reason,shape_failed,failure_reason,source_chunk
tile_RA0.805_DECp19.807:538,tile_RA0.805_DECp19.807,538,1.1112432595,19.5494833758,0.0366251,0.0744552,28.5,0.380952,0.185308,low,1.1449,1,0,1,1,1,elongation=1.145>1.1;circularity=0.074<0.8,0,,stage_S0M_MORPH.csv
tile_RA0.805_DECp19.807:1295,tile_RA0.805_DECp19.807,1295,1.0651153867,19.7595225242,0.0239345,0.141787,106.5,0.887277,0.214834,high,1.23617,7,0,1,1,1,elongation=1.236>1.1;circularity=0.142<0.8,0,,stage_S0M_MORPH.csv
tile_RA0.836_DECm12.207:193,tile_RA0.836_DECm12.207,193,0.4859275225,-12.55773242,0.0285512,0.539012,9,0.415625,0.223433,low,1.01761,1,0,0,1,1,circularity=0.539<0.8,0,,stage_S0M_MORPH.csv
tile_RA0.836_DECm12.207:664,tile_RA0.836_DECm12.207,664,0.7050283853,-11.8033615086,0.0319132,0.318542,15.5,0.238095,0.230345,low,1.14969,3,0,1,1,1,elongation=1.150>1.1;circularity=0.319<0.8,0,,stage_S0M_MORPH.csv
tile_RA0.836_DECm12.207:1193,tile_RA0.836_DECm12.207,1193,1.1358117122,-12.098299795,0.0388185,0.207088,299.5,0.571429,0.148053,high,1.23062,1,0,1,1,1,elongation=1.231>1.1;circularity=0.207<0.8,0,,stage_S0M_MORPH.csv
tile_RA0.851_DECm4.193:1339,tile_RA0.851_DECm4.193,1339,0.5020046969,-4.0501355357,0.0124512,0.42841,13.5,0.404785,0.253042,low,1.22573,2,0,1,1,1,elongation=1.226>1.1;circularity=0.428<0.8,0,,stage_S0M_MORPH.csv
tile_RA0.851_DECm5.193:1422,tile_RA0.851_DECm5.193,1422,1.2125986675,-5.2099096733,0.0174073,0.521954,21,0.446987,0.226243,low,1.23046,2,0,1,1,1,elongation=1.230>1.1;circularity=0.522<0.8,0,,stage_S0M_MORPH.csv
tile_RA0.851_DECm5.193:1435,tile_RA0.851_DECm5.193,1435,0.3541305504,-5.217344624,0.0343655,0.269506,32,0.649414,0.231228,low,1.06126,1,0,0,1,1,circularity=0.270<0.8,0,,stage_S0M_MORPH.csv
tile_RA0.851_DECm6.193:258,tile_RA0.851_DECm6.193,258,0.5236107909,-6.4998339187,0.0178491,0.698733,9.5,0.267188,0.170909,low,1.07358,2,0,0,1,1,circularity=0.699<0.8,0,,stage_S0M_MORPH.csv
tile_RA0.851_DECm6.193:1129,tile_RA0.851_DECm6.193,1129,1.0897565765,-5.9543541484,0.0231892,0.898353,7.5,0.520132,0.081912,low,1.07503,1,0,0,0,0,,0,,stage_S0M_MORPH.csv
tile_RA0.857_DECp1.807:266,tile_RA0.857_DECp1.807,266,1.1835151157,1.5309518097,0.0462584,0.187004,52,0.584473,0.230735,low,1.13969,5,0,1,1,1,elongation=1.140>1.1;circularity=0.187<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.550_DECp24.807:1731,tile_RA1.550_DECp24.807,1731,1.6934385612,25.047764757,0.0258958,0.11834,34.5,1.09263,0.27383,low,1.15581,8,0,1,1,1,elongation=1.156>1.1;circularity=0.118<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.596_DECm22.304:197,tile_RA1.596_DECm22.304,197,1.5535886639,-22.69469426,0.0172471,0.903984,34.5,0.0556641,0.154302,low,1.27272,3,0,1,0,1,elongation=1.273>1.1,0,,stage_S0M_MORPH.csv
tile_RA1.596_DECm24.304:517,tile_RA1.596_DECm24.304,517,1.2532849358,-24.5500216779,0.027718,0.159692,163,1.02548,0.201713,high,1.18463,5,0,1,1,1,elongation=1.185>1.1;circularity=0.160<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.596_DECm24.304:795,tile_RA1.596_DECm24.304,795,2.0541011258,-24.4042494946,0.0143205,0.273049,187,0.727307,0.219454,high,1.09011,2,0,0,1,1,circularity=0.273<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.596_DECm25.304:1229,tile_RA1.596_DECm25.304,1229,1.7036751144,-25.1827347157,0.0125647,0.777485,24.5,0.28125,0.127517,low,1.12506,4,0,1,1,1,elongation=1.125>1.1;circularity=0.777<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.596_DECm25.304:1432,tile_RA1.596_DECm25.304,1432,1.6511120348,-24.8688009534,0.0345704,0.166059,126.5,1.17169,0.214641,high,1.16668,5,0,1,1,1,elongation=1.167>1.1;circularity=0.166<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.596_DECm25.304:1629,tile_RA1.596_DECm25.304,1629,1.1846171772,-25.0701945169,0.00411554,0.838463,28,0.190848,0.108846,low,1.11577,4,0,1,0,1,elongation=1.116>1.1,0,,stage_S0M_MORPH.csv
tile_RA1.672_DECp30.807:1792,tile_RA1.672_DECp30.807,1792,1.2547915238,30.7308302959,0.0390769,0.741142,11,0.215625,0.192883,low,1.23607,1,0,1,1,1,elongation=1.236>1.1;circularity=0.741<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.672_DECp30.807:2040,tile_RA1.672_DECp30.807,2040,2.0698115226,31.1363715305,0.0146813,0.770504,15.5,0.127232,0.161922,low,1.12283,2,0,1,1,1,elongation=1.123>1.1;circularity=0.771<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.672_DECp30.807:3101,tile_RA1.672_DECp30.807,3101,2.0885548736,30.7893913783,0.0195018,0.778573,13,0.0742188,0.239729,low,1.25367,5,0,1,1,1,elongation=1.254>1.1;circularity=0.779<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.695_DECp64.828:15836,tile_RA1.695_DECp64.828,15836,1.5454105779,65.2606983448,0.0257823,0.658793,11,0.0890625,0.21968,low,1.16203,26,0,1,1,1,elongation=1.162>1.1;circularity=0.659<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.809_DECp4.791:944,tile_RA1.809_DECp4.791,944,1.8541065635,4.7028940362,,0.741142,11,0.178125,0.193281,low,1.26913,0,0,1,1,1,elongation=1.269>1.1;circularity=0.741<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.809_DECp6.791:871,tile_RA1.809_DECp6.791,871,2.0801141294,7.1591738003,0.0314533,0.768939,7.5,0.0890625,0.159305,low,1.09418,1,0,0,1,1,circularity=0.769<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.855_DECm10.207:216,tile_RA1.855_DECm10.207,216,1.865546476,-10.5285926571,0.0141026,0.0359232,101,2.34394,0.218788,high,1.08699,1,0,0,1,1,circularity=0.036<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.855_DECm13.207:1174,tile_RA1.855_DECm13.207,1174,2.0404981723,-13.1972747754,0.0379423,0.845835,11.5,0.0890625,0.120161,low,1.02546,4,0,0,0,0,,0,,stage_S0M_MORPH.csv
tile_RA1.855_DECm13.207:1184,tile_RA1.855_DECm13.207,1184,2.0431581807,-13.195058841,0.041082,0.845835,11.5,0.0890625,0.120161,low,1.13532,3,0,1,0,1,elongation=1.135>1.1,0,,stage_S0M_MORPH.csv
tile_RA1.856_DECm3.193:1374,tile_RA1.856_DECm3.193,1374,1.8173049382,-3.070874616,0.0221588,0.803114,11.5,1.53627,0.115983,low,1.20058,4,0,1,0,1,elongation=1.201>1.1,0,,stage_S0M_MORPH.csv
tile_RA1.856_DECm3.193:1600,tile_RA1.856_DECm3.193,1600,2.0102389657,-3.2158760411,0.0658375,0.832319,9,1.47824,0.206002,low,1.22198,2,1,1,0,1,profile_diff=0.0658>0.05;elongation=1.222>1.1,0,,stage_S0M_MORPH.csv
tile_RA1.856_DECm4.193:920,tile_RA1.856_DECm4.193,920,1.7510617897,-4.2635255791,0.0299091,0.832319,18,0.761905,0.120494,low,1.19902,1,0,1,0,1,elongation=1.199>1.1,0,,stage_S0M_MORPH.csv
tile_RA1.856_DECm4.193:1023,tile_RA1.856_DECm4.193,1023,1.6036631724,-4.2536755356,0.0502565,0.712654,8.5,0.0890625,0.261633,low,1.22512,3,1,1,1,1,profile_diff=0.0503>0.05;elongation=1.225>1.1;circularity=0.713<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.856_DECm4.193:1404,tile_RA1.856_DECm4.193,1404,2.0094535813,-4.2352165665,0.00646595,0.739839,8,0.178125,0.158801,low,1.08024,2,0,0,1,1,circularity=0.740<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.856_DECm5.193:278,tile_RA1.856_DECm5.193,278,1.6037907451,-5.5009849032,0.0824098,0.190332,12.5,0.508523,0.233461,low,1.28913,1,1,1,1,1,profile_diff=0.0824>0.05;elongation=1.289>1.1;circularity=0.190<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.856_DECm6.193:513,tile_RA1.856_DECm6.193,513,1.8277540247,-6.3354187858,0.0338263,0.663442,9.5,0.126562,0.221357,low,1.10622,1,0,1,1,1,elongation=1.106>1.1;circularity=0.663<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.856_DECm6.193:715,tile_RA1.856_DECm6.193,715,1.9005972363,-5.8210184197,0.0103876,0.772284,10.5,1.14044,0.0538074,low,1.10123,2,0,1,1,1,elongation=1.101>1.1;circularity=0.772<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.856_DECm6.193:1065,tile_RA1.856_DECm6.193,1065,1.6389173004,-5.9952320035,,0.482594,16.5,0.518973,0.211475,low,1.23993,0,0,1,1,1,elongation=1.240>1.1;circularity=0.483<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.856_DECm6.193:1123,tile_RA1.856_DECm6.193,1123,2.2988869671,-6.0297038371,,0.377287,9,0.451172,0.263299,low,1.2569,0,0,1,1,1,elongation=1.257>1.1;circularity=0.377<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.856_DECm7.193:994,tile_RA1.856_DECm7.193,994,1.9310428024,-6.885304501,0.0126441,0.625182,8.5,0.2,0.176389,low,1.18249,5,0,1,1,1,elongation=1.182>1.1;circularity=0.625<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.856_DECm7.193:1270,tile_RA1.856_DECm7.193,1270,1.9193061473,-7.0623165716,0.016343,0.0668129,130,,0.21404,high,1.27138,2,0,1,1,1,elongation=1.271>1.1;circularity=0.067<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.857_DECm1.193:780,tile_RA1.857_DECm1.193,780,2.1367388455,-0.8552147071,0.0250467,0.294203,16,0.687012,0.25081,low,1.14226,1,0,1,1,1,elongation=1.142>1.1;circularity=0.294<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.857_DECp0.807:849,tile_RA1.857_DECp0.807,849,1.9382160081,0.9579084814,0.0343904,0.687235,9,0.142857,0.134378,low,1.28587,4,0,1,1,1,elongation=1.286>1.1;circularity=0.687<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.857_DECp1.807:1039,tile_RA1.857_DECp1.807,1039,1.7080474495,1.9022707332,0.014363,0.213247,23.5,0.757102,0.226875,low,1.29026,7,0,1,1,1,elongation=1.290>1.1;circularity=0.213<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.857_DECp2.807:1061,tile_RA1.857_DECp2.807,1061,2.0330347406,2.9540607197,0.030343,0.673765,10,0.267188,0.179364,low,1.27107,1,0,1,1,1,elongation=1.271>1.1;circularity=0.674<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.857_DECp2.807:1205,tile_RA1.857_DECp2.807,1205,2.0174559606,2.8316285615,0.0179768,0.273055,16.5,0.262784,0.235961,low,1.28057,5,0,1,1,1,elongation=1.281>1.1;circularity=0.273<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.860_DECp11.807:926,tile_RA1.860_DECp11.807,926,1.6859042197,12.0899855862,0.0367256,0.673765,10,0.267188,0.179364,low,1.08276,4,0,0,1,1,circularity=0.674<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.861_DECp16.807:1198,tile_RA1.861_DECp16.807,1198,1.7528325162,16.7219135351,0.0334918,0.673765,20,0.31808,0.168911,low,1.24525,6,0,1,1,1,elongation=1.245>1.1;circularity=0.674<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.861_DECp16.807:1744,tile_RA1.861_DECp16.807,1744,2.2342296618,16.7713843267,,0.521954,10.5,0.315104,0.223697,low,1.20104,0,0,1,1,1,elongation=1.201>1.1;circularity=0.522<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.861_DECp17.807:1065,tile_RA1.861_DECp17.807,1065,1.9449981204,17.9332220082,0.0257349,0.636238,11.5,0.285156,0.213354,low,1.12928,3,0,1,1,1,elongation=1.129>1.1;circularity=0.636<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.861_DECp18.807:794,tile_RA1.861_DECp18.807,794,1.4977312294,18.6742124365,0.0225574,0.370571,11,0.42513,0.239661,low,1.26535,3,0,1,1,1,elongation=1.265>1.1;circularity=0.371<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.861_DECp19.807:1002,tile_RA1.861_DECp19.807,1002,1.6295465003,20.2314803814,0.0231801,0.210238,53,0.773996,0.233598,low,1.01127,1,0,0,1,1,circularity=0.210<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.863_DECp22.807:869,tile_RA1.863_DECp22.807,869,1.7998081203,23.2605378071,0.0500654,0.386142,21,0.383984,0.257846,low,1.03125,1,1,0,1,1,profile_diff=0.0501>0.05;circularity=0.386<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.863_DECp22.807:1213,tile_RA1.863_DECp22.807,1213,1.962996774,23.1569567291,,0.290375,31,0.459435,0.283822,low,1.06945,0,0,0,1,1,circularity=0.290<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.863_DECp22.807:1850,tile_RA1.863_DECp22.807,1850,1.4257760216,22.8359219835,0.0196379,0.197058,22,0.924609,0.246817,low,1.07545,3,0,0,1,1,circularity=0.197<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.863_DECp23.807:1496,tile_RA1.863_DECp23.807,1496,2.2978805742,24.0258760178,0.0172991,0.500989,14.5,0.364955,0.253069,low,1.2195,5,0,1,1,1,elongation=1.219>1.1;circularity=0.501<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.863_DECp24.807:1762,tile_RA1.863_DECp24.807,1762,1.6934362974,25.0477687922,0.0258792,0.11834,34.5,1.09263,0.27383,low,1.15648,8,0,1,1,1,elongation=1.156>1.1;circularity=0.118<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.863_DECp25.807:1477,tile_RA1.863_DECp25.807,1477,2.1293476557,25.7149691504,0.032343,0.598902,10,0.326562,0.215004,low,1.04031,5,0,0,1,1,circularity=0.599<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.863_DECp25.807:1890,tile_RA1.863_DECp25.807,1890,1.623576428,26.0190933613,0.0170022,0.698733,9.5,0.267188,0.196135,low,1.17272,7,0,1,1,1,elongation=1.173>1.1;circularity=0.699<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.863_DECp26.807:1356,tile_RA1.863_DECp26.807,1356,2.1391684741,27.2064676054,0.0118241,0.808518,12,0.178125,0.150104,low,1.09937,1,0,0,0,0,,0,,stage_S0M_MORPH.csv
tile_RA1.863_DECp26.807:2340,tile_RA1.863_DECp26.807,2340,1.8750608106,26.8823600119,0.0111745,0.568957,19,0.450335,0.181838,low,1.09528,1,0,0,1,1,circularity=0.569<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.865_DECp28.807:1028,tile_RA1.865_DECp28.807,1028,1.7599147473,28.6537802992,0.0275226,0.0775468,40.5,1.19238,0.249517,low,1.19012,3,0,1,1,1,elongation=1.190>1.1;circularity=0.078<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.865_DECp28.807:2060,tile_RA1.865_DECp28.807,2060,2.2286792787,29.0927224067,0.191672,0.10288,193,1.27995,0.181476,high,1.29217,4,1,1,1,1,profile_diff=0.1917>0.05;elongation=1.292>1.1;circularity=0.103<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.865_DECp29.807:1883,tile_RA1.865_DECp29.807,1883,1.5122146906,30.1289829851,0.0396,0.463533,46,0.445312,0.224693,low,1.16073,4,0,1,1,1,elongation=1.161>1.1;circularity=0.464<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.865_DECp30.807:2025,tile_RA1.865_DECp30.807,2025,2.0698077568,31.1363764017,0.0145009,0.770504,15.5,0.127232,0.161922,low,1.12338,5,0,1,1,1,elongation=1.123>1.1;circularity=0.771<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.865_DECp32.807:391,tile_RA1.865_DECp32.807,391,1.6291906909,32.4190813462,0.0797938,0.664041,389,0.190476,0.119942,high,1.08852,10,1,0,1,1,profile_diff=0.0798>0.05;circularity=0.664<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.865_DECp32.807:1206,tile_RA1.865_DECp32.807,1206,1.3360772362,32.6275209492,0.0250124,0.248641,25.5,0.420898,0.294778,low,1.2718,5,0,1,1,1,elongation=1.272>1.1;circularity=0.249<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.867_DECp34.807:2185,tile_RA1.867_DECp34.807,2185,1.8120810535,35.17699203,0.0335571,0.898353,15,1.19382,0.0819133,low,1.10186,6,0,1,0,1,elongation=1.102>1.1,0,,stage_S0M_MORPH.csv
tile_RA1.867_DECp34.807:2460,tile_RA1.867_DECp34.807,2460,2.3281583748,34.7591687193,0.0319187,0.806145,10,0.0890625,0.12618,low,1.21948,12,0,1,0,1,elongation=1.219>1.1,0,,stage_S0M_MORPH.csv
tile_RA1.867_DECp34.807:2671,tile_RA1.867_DECp34.807,2671,1.7671086655,34.711678741,0.0333703,0.644916,8,0.178125,0.150222,low,1.24937,9,0,1,1,1,elongation=1.249>1.1;circularity=0.645<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.867_DECp34.807:3762,tile_RA1.867_DECp34.807,3762,1.7915216205,34.9142543731,0.0171362,0.819855,8.5,0.544271,0.124744,low,1.24608,4,0,1,0,1,elongation=1.246>1.1,0,,stage_S0M_MORPH.csv
tile_RA1.867_DECp35.807:1664,tile_RA1.867_DECp35.807,1664,1.7288241671,36.2873430822,0.0722717,0.628812,7.5,0.215625,0.249624,low,1.2517,2,1,1,1,1,profile_diff=0.0723>0.05;elongation=1.252>1.1;circularity=0.629<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.867_DECp37.807:4472,tile_RA1.867_DECp37.807,4472,1.5989807447,37.7995799375,0.0322644,0.302916,28.5,0.569602,0.268019,low,1.08279,9,0,0,1,1,circularity=0.303<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.867_DECp38.807:1565,tile_RA1.867_DECp38.807,1565,1.6726583304,38.6138662473,0.0305765,0.464612,7.5,0.184896,0.265334,low,1.18923,7,0,1,1,1,elongation=1.189>1.1;circularity=0.465<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.869_DECp40.807:1301,tile_RA1.869_DECp40.807,1301,2.3975477278,40.5873111834,0.032274,0.598902,10,0.240885,0.213577,low,1.16482,13,0,1,1,1,elongation=1.165>1.1;circularity=0.599<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.869_DECp41.807:1306,tile_RA1.869_DECp41.807,1306,1.6044760901,41.5640280778,0.0393492,0.478081,13,0.236328,0.227713,low,1.07113,9,0,0,1,1,circularity=0.478<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.869_DECp43.807:2441,tile_RA1.869_DECp43.807,2441,1.4941831988,43.6821755156,0.0303517,0.0599421,34,0.915148,0.242379,low,1.08407,16,0,0,1,1,circularity=0.060<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.869_DECp43.807:3191,tile_RA1.869_DECp43.807,3191,1.6725123763,43.7953579173,0.03105,0.625182,8.5,0.222656,0.215331,low,1.22034,16,0,1,1,1,elongation=1.220>1.1;circularity=0.625<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.872_DECp49.807:3657,tile_RA1.872_DECp49.807,3657,1.238693851,49.6523206701,0.0361561,0.23491,47,0.288143,0.297678,low,1.1259,19,0,1,1,1,elongation=1.126>1.1;circularity=0.235<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.872_DECp50.807:7244,tile_RA1.872_DECp50.807,7244,2.2175025861,50.9061493166,0.0278987,0.739839,16,0.240885,0.148015,low,1.1541,18,0,1,1,1,elongation=1.154>1.1;circularity=0.740<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.875_DECp53.807:4950,tile_RA1.875_DECp53.807,4950,2.0657622359,53.6135637074,0.0436494,0.796495,9.5,0.0890625,0.150222,low,1.14532,18,0,1,1,1,elongation=1.145>1.1;circularity=0.796<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.875_DECp55.807:10461,tile_RA1.875_DECp55.807,10461,2.0209805473,55.900273747,0.065599,0.183833,164.5,0.723586,0.259889,high,1.10221,24,1,1,1,1,profile_diff=0.0656>0.05;elongation=1.102>1.1;circularity=0.184<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.880_DECp58.807:7401,tile_RA1.880_DECp58.807,7401,2.2625389574,58.7325152563,0.0532344,0.69066,14.5,0.0636161,0.139606,low,1.09365,43,1,0,1,1,profile_diff=0.0532>0.05;circularity=0.691<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.880_DECp58.807:8788,tile_RA1.880_DECp58.807,8788,2.4396276005,58.8162675278,0.0440688,0.832319,9,0.0890625,0.140237,low,1.19914,34,0,1,0,1,elongation=1.199>1.1,0,,stage_S0M_MORPH.csv
tile_RA1.880_DECp58.807:14779,tile_RA1.880_DECp58.807,14779,1.3432161466,59.1103437808,0.149524,0.779838,22,0.0636161,0.0935358,low,1.29135,35,1,1,1,1,profile_diff=0.1495>0.05;elongation=1.291>1.1;circularity=0.780<0.8,0,,stage_S0M_MORPH.csv
tile_RA1.899_DECp74.807:9506,tile_RA1.899_DECp74.807,9506,2.6325572104,75.2525268449,0.0233049,0.880337,10.5,0.444196,0.127754,low,1.03409,9,0,0,0,0,,0,,stage_S0M_MORPH.csv
tile_RA1.923_DECp79.807:3941,tile_RA1.923_DECp79.807,3941,3.6498817682,80.04200193,0.0293093,0.668375,15.5,0.300781,0.185414,low,1.14864,16,0,1,1,1,elongation=1.149>1.1;circularity=0.668<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.002_DECp18.801:2189,tile_RA10.002_DECp18.801,2189,10.450379527,18.8042666032,0.0278272,0.2484,49.5,0.8747,0.206847,low,1.28849,1,0,1,1,1,elongation=1.288>1.1;circularity=0.248<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.188_DECp35.799:809,tile_RA10.188_DECp35.799,809,9.7192110951,35.506212171,0.0190431,0.194044,9,0.765067,0.214984,low,1.16864,3,0,1,1,1,elongation=1.169>1.1;circularity=0.194<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.188_DECp35.799:2867,tile_RA10.188_DECp35.799,2867,9.7666313162,36.0982694457,0.0318425,0.796495,9.5,0.0890625,0.150222,low,1.16714,5,0,1,1,1,elongation=1.167>1.1;circularity=0.796<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.188_DECp37.799:3684,tile_RA10.188_DECp37.799,3684,9.8579239257,37.9679490577,0.0236325,0.714004,13.5,0.0742188,0.17195,low,1.1233,3,0,1,1,1,elongation=1.123>1.1;circularity=0.714<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.235_DECp66.783:3473,tile_RA10.235_DECp66.783,3473,10.5429045909,66.6109469582,0.0295666,0.712654,8.5,0.0890625,0.207511,low,1.27219,20,0,1,1,1,elongation=1.272>1.1;circularity=0.713<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.235_DECp66.783:6817,tile_RA10.235_DECp66.783,6817,9.8515887427,66.8743917654,0.025548,0.796495,9.5,0.0890625,0.213686,low,1.23815,21,0,1,1,1,elongation=1.238>1.1;circularity=0.796<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.507_DECp46.796:2925,tile_RA10.507_DECp46.796,2925,10.006917083,46.69157437,0.0194774,0.272654,15.5,0.357422,0.294228,low,1.26364,15,0,1,1,1,elongation=1.264>1.1;circularity=0.273<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.507_DECp46.796:4341,tile_RA10.507_DECp46.796,4341,10.8759154235,46.8736975678,0.0308365,0.712405,11.5,0.126562,0.20274,low,1.12912,11,0,1,1,1,elongation=1.129>1.1;circularity=0.712<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.507_DECp49.796:4637,tile_RA10.507_DECp49.796,4637,10.4172867776,49.7672231596,0.0248985,0.898353,7.5,0.77753,0.081912,low,1.05492,15,0,0,0,0,,0,,stage_S0M_MORPH.csv
tile_RA10.608_DECp24.800:738,tile_RA10.608_DECp24.800,738,10.8427468018,24.5565322519,0.018598,0.746888,13.5,0.179688,0.177738,low,1.19393,10,0,1,1,1,elongation=1.194>1.1;circularity=0.747<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.608_DECp24.800:806,tile_RA10.608_DECp24.800,806,10.8646458372,24.5814207859,0.0263518,0.774353,12.5,0.178125,0.130102,low,1.03094,3,0,0,1,1,circularity=0.774<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.608_DECp24.800:1005,tile_RA10.608_DECp24.800,1005,11.104429829,24.6510144708,0.00846422,0.880337,10.5,0.610243,0.127754,low,1.17195,3,0,1,0,1,elongation=1.172>1.1,0,,stage_S0M_MORPH.csv
tile_RA10.608_DECp24.800:1111,tile_RA10.608_DECp24.800,1111,11.0986694892,24.6816955012,0.0202836,0.490273,12.5,0.325335,0.201465,low,1.05174,2,0,0,1,1,circularity=0.490<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.828_DECp42.798:2113,tile_RA10.828_DECp42.798,2113,10.704593588,42.658853877,0.0218097,0.838463,14,0.0742188,0.12566,low,1.23928,8,0,1,0,1,elongation=1.239>1.1,0,,stage_S0M_MORPH.csv
tile_RA10.847_DECp30.798:1817,tile_RA10.847_DECp30.798,1817,11.4117581192,30.6863756525,,0.857257,15,1.63802,0.098723,low,1.17091,0,0,1,0,1,elongation=1.171>1.1,0,,stage_S0M_MORPH.csv
tile_RA10.847_DECp30.798:2169,tile_RA10.847_DECp30.798,2169,11.2799085346,30.7352982031,0.0314336,0.371654,29,0.419389,0.278286,low,1.22283,1,0,1,1,1,elongation=1.223>1.1;circularity=0.372<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.847_DECp31.798:823,tile_RA10.847_DECp31.798,823,11.047333328,31.5463967991,0.0235612,0.673765,10,0.267188,0.170497,low,1.22044,6,0,1,1,1,elongation=1.220>1.1;circularity=0.674<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.847_DECp31.798:1238,tile_RA10.847_DECp31.798,1238,10.6753817988,31.6666406538,0.0433474,0.741142,11,0.178125,0.154012,low,1.00492,7,0,0,1,1,circularity=0.741<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.847_DECp31.798:1669,tile_RA10.847_DECp31.798,1669,11.1488770001,32.1825439365,0.0179282,0.712654,8.5,0.178125,0.162764,low,1.18098,1,0,1,1,1,elongation=1.181>1.1;circularity=0.713<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.847_DECp31.798:2349,tile_RA10.847_DECp31.798,2349,11.4289217128,31.7347295132,0.0483802,0.742956,13,0.0742188,0.108306,low,1.02154,3,0,0,1,1,circularity=0.743<0.8,0,,stage_S0M_MORPH.csv
tile_RA10.847_DECp31.798:2612,tile_RA10.847_DECp31.798,2612,11.2565019952,31.9403040051,0.0152527,0.880337,10.5,0.167411,0.127754,low,1.08572,6,0,0,0,0,,0,,stage_S0M_MORPH.csv
