tile_id,plate_id,run_id,rows_to_S0
tile_RA124.837_DECp76.626,XE017,R1,3
tile_RA124.837_DECp77.626,XE017,R1,1
tile_RA124.837_DECp78.626,XE017,R1,2
tile_RA125.148_DECp41.581,XE208,R1,5
tile_RA125.276_DECp65.612,XE059,R1,5
tile_RA125.650_DECp21.542,XE367,R1,3
tile_RA125.650_DECp22.542,XE367,R1,1
tile_RA125.650_DECp23.542,XE367,R1,2
tile_RA125.650_DECp24.542,XE367,R1,2
tile_RA125.650_DECp25.542,XE367,R1,1
tile_RA125.737_DECp27.541,XE311,R1,2
tile_RA125.737_DECp28.541,XE311,R1,3
tile_RA125.737_DECp29.541,XE311,R1,1
tile_RA125.737_DECp30.541,XE311,R1,5
tile_RA125.737_DECp31.541,XE311,R1,3
tile_RA125.854_DECm0.485,XE605,R1,26
tile_RA125.913_DECp5.515,XE545,R1,1
tile_RA126.126_DECp71.584,XE035,R1,1
tile_RA126.126_DECp72.584,XE035,R1,1
tile_RA126.261_DECp51.538,XE124,R1,3
tile_RA126.261_DECp52.538,XE124,R1,1
tile_RA126.261_DECp53.538,XE124,R1,2
tile_RA126.261_DECp54.538,XE124,R1,3
tile_RA126.261_DECp55.538,XE124,R1,1
tile_RA126.740_DECp23.542,XE367,R1,4
tile_RA126.740_DECp24.542,XE367,R1,2
tile_RA126.780_DECm5.485,XE665,R1,3
tile_RA126.780_DECm6.485,XE665,R1,1
tile_RA126.780_DECm7.485,XE665,R1,2
tile_RA126.854_DECm0.485,XE605,R1,5
tile_RA126.854_DECm1.485,XE605,R1,9
tile_RA126.854_DECp0.515,XE605,R1,1
tile_RA126.886_DECp28.541,XE311,R1,5
tile_RA126.886_DECp29.541,XE311,R1,2
tile_RA126.886_DECp30.541,XE311,R1,1
tile_RA126.917_DECp4.515,XE545,R1,2
tile_RA126.917_DECp5.515,XE545,R1,1
tile_RA126.917_DECp6.515,XE545,R1,1
tile_RA126.970_DECp10.514,XE485,R1,1
tile_RA127.015_DECp16.514,XE425,R1,1
tile_RA127.015_DECp17.514,XE425,R1,2
tile_RA127.015_DECp18.514,XE425,R1,5
tile_RA127.090_DECp47.494,XE164,R1,5
tile_RA127.092_DECp34.512,XE258,R1,2
tile_RA127.092_DECp35.512,XE258,R1,2
tile_RA127.249_DECp41.495,XE209,R1,3
tile_RA127.786_DECm4.485,XE665,R1,1
tile_RA127.831_DECp23.542,XE367,R1,4
tile_RA127.854_DECm0.485,XE605,R1,5
tile_RA127.854_DECm1.485,XE605,R1,3
tile_RA127.854_DECm2.485,XE605,R1,7
tile_RA127.854_DECp0.515,XE605,R1,1
tile_RA127.854_DECp1.515,XE605,R1,1
tile_RA127.922_DECp3.515,XE545,R1,2
tile_RA127.922_DECp4.515,XE545,R1,1
tile_RA127.922_DECp5.515,XE545,R1,1
tile_RA127.922_DECp7.515,XE545,R1,2
tile_RA127.943_DECp52.538,XE124,R1,3
tile_RA127.943_DECp54.538,XE124,R1,1
tile_RA127.974_DECp59.566,XE089,R1,3
tile_RA127.991_DECp10.514,XE485,R1,1
tile_RA127.991_DECp11.514,XE485,R1,2
tile_RA127.991_DECp12.514,XE485,R1,2
tile_RA127.991_DECp13.514,XE485,R1,1
tile_RA127.991_DECp9.514,XE485,R1,2
tile_RA128.036_DECp29.541,XE311,R1,3
tile_RA128.063_DECp15.514,XE425,R1,2
tile_RA128.063_DECp16.514,XE425,R1,2
tile_RA128.063_DECp17.514,XE425,R1,1
tile_RA128.063_DECp18.514,XE425,R1,6
tile_RA128.063_DECp19.514,XE425,R1,4
tile_RA128.320_DECp33.512,XE258,R1,2
tile_RA128.320_DECp35.512,XE258,R1,1
tile_RA128.320_DECp36.512,XE258,R1,2
tile_RA128.320_DECp37.512,XE258,R1,1
tile_RA128.380_DECp65.464,XE060,R1,1
tile_RA128.570_DECp46.494,XE164,R1,2
tile_RA128.570_DECp47.494,XE164,R1,1
tile_RA128.584_DECp40.495,XE209,R1,2
tile_RA128.584_DECp41.495,XE209,R1,2
tile_RA128.584_DECp42.495,XE209,R1,7
tile_RA128.793_DECm7.485,XE665,R1,1
tile_RA128.854_DECm0.485,XE605,R1,2
tile_RA128.854_DECp0.515,XE605,R1,1
tile_RA128.926_DECp5.515,XE545,R1,1
tile_RA129.012_DECp11.514,XE485,R1,1
tile_RA129.112_DECp16.514,XE425,R1,1
tile_RA129.112_DECp17.514,XE425,R1,1
tile_RA129.112_DECp18.514,XE425,R1,2
tile_RA129.292_DECp71.584,XE035,R1,3
tile_RA129.292_DECp72.584,XE035,R1,2
tile_RA129.549_DECp36.512,XE258,R1,2
tile_RA129.854_DECm0.485,XE605,R1,1
tile_RA129.919_DECp39.495,XE209,R1,2
tile_RA129.919_DECp40.495,XE209,R1,4
tile_RA129.919_DECp41.495,XE209,R1,3
tile_RA129.919_DECp42.495,XE209,R1,1
tile_RA129.919_DECp43.495,XE209,R1,3
tile_RA129.944_DECp23.470,XE368,R1,2
tile_RA13.049_DECp83.807,XE002,R1,1
tile_RA13.049_DECp84.807,XE002,R1,1
tile_RA13.049_DECp85.807,XE002,R1,2
tile_RA13.049_DECp86.807,XE002,R1,2
tile_RA13.154_DECp59.789,XE079,R1,2
tile_RA13.154_DECp60.789,XE079,R1,1
tile_RA13.154_DECp61.789,XE079,R1,1
tile_RA13.298_DECp53.794,XE112,R1,1
tile_RA13.298_DECp54.794,XE112,R1,1
tile_RA13.543_DECp48.796,XE150,R1,2
tile_RA13.792_DECp29.806,XE294,R1,3
tile_RA13.792_DECp30.806,XE294,R1,1
tile_RA13.792_DECp31.806,XE294,R1,1
tile_RA13.828_DECm10.233,XE706,R1,2
tile_RA13.828_DECm11.233,XE706,R1,2
tile_RA13.828_DECm13.233,XE706,R1,2
tile_RA13.828_DECm9.233,XE706,R1,3
tile_RA13.839_DECm3.213,XE646,R1,5
tile_RA13.839_DECm4.213,XE646,R1,2
tile_RA13.839_DECm5.213,XE646,R1,4
tile_RA13.839_DECm6.213,XE646,R1,3
tile_RA13.839_DECm7.213,XE646,R1,2
tile_RA13.844_DECp23.783,XE350,R1,1
tile_RA13.844_DECp25.783,XE350,R1,1
tile_RA13.858_DECm1.213,XE586,R1,3
tile_RA13.858_DECp0.787,XE586,R1,1
tile_RA13.858_DECp1.787,XE586,R1,2
tile_RA13.877_DECp5.787,XE526,R1,3
tile_RA13.877_DECp6.787,XE526,R1,1
tile_RA13.877_DECp7.787,XE526,R1,4
tile_RA13.877_DECp8.787,XE526,R1,2
tile_RA13.897_DECp10.787,XE466,R1,2
tile_RA13.897_DECp11.787,XE466,R1,4
tile_RA13.897_DECp12.787,XE466,R1,1
tile_RA13.897_DECp14.787,XE466,R1,1
tile_RA13.917_DECp16.787,XE406,R1,2
tile_RA13.917_DECp18.787,XE406,R1,1
tile_RA13.917_DECp19.787,XE406,R1,4
tile_RA130.032_DECp11.514,XE485,R1,1
tile_RA130.050_DECp45.494,XE164,R1,9
tile_RA130.050_DECp47.494,XE164,R1,5
tile_RA130.050_DECp48.494,XE164,R1,7
tile_RA130.050_DECp49.494,XE164,R1,4
tile_RA130.160_DECp17.514,XE425,R1,2
tile_RA130.777_DECp35.512,XE258,R1,1
tile_RA130.788_DECp64.464,XE060,R1,1
tile_RA130.788_DECp66.464,XE060,R1,6
tile_RA130.927_DECp59.445,XE090,R1,13
tile_RA131.034_DECp22.470,XE368,R1,2
tile_RA131.034_DECp23.470,XE368,R1,1
tile_RA131.049_DECp28.433,XE312,R1,2
tile_RA131.049_DECp29.433,XE312,R1,2
tile_RA131.049_DECp30.433,XE312,R1,1
tile_RA131.254_DECp40.495,XE209,R1,5
tile_RA131.254_DECp41.495,XE209,R1,3
tile_RA131.530_DECp46.494,XE164,R1,7
tile_RA131.530_DECp47.494,XE164,R1,2
tile_RA131.530_DECp48.494,XE164,R1,3
tile_RA131.854_DECm0.550,XE606,R1,1
tile_RA131.907_DECp5.450,XE546,R1,2
tile_RA131.939_DECp11.450,XE486,R1,3
tile_RA131.949_DECp17.449,XE426,R1,1
tile_RA132.124_DECp21.470,XE368,R1,2
tile_RA132.124_DECp22.470,XE368,R1,1
tile_RA132.124_DECp23.470,XE368,R1,2
tile_RA132.124_DECp25.470,XE368,R1,1
tile_RA132.197_DECp27.433,XE312,R1,1
tile_RA132.197_DECp28.433,XE312,R1,3
tile_RA132.197_DECp29.433,XE312,R1,1
tile_RA132.197_DECp30.433,XE312,R1,1
tile_RA132.197_DECp31.433,XE312,R1,5
tile_RA132.286_DECp53.436,XE125,R1,3
tile_RA132.589_DECp41.495,XE209,R1,4
tile_RA132.785_DECm5.550,XE666,R1,1
tile_RA132.785_DECm6.550,XE666,R1,1
tile_RA132.819_DECp35.438,XE259,R1,1
tile_RA132.854_DECm0.550,XE606,R1,1
tile_RA132.894_DECp58.445,XE090,R1,5
tile_RA132.894_DECp59.445,XE090,R1,6
tile_RA132.894_DECp60.445,XE090,R1,7
tile_RA132.912_DECp4.450,XE546,R1,4
tile_RA132.912_DECp5.450,XE546,R1,3
tile_RA132.912_DECp6.450,XE546,R1,2
tile_RA132.959_DECp10.450,XE486,R1,4
tile_RA132.959_DECp11.450,XE486,R1,3
tile_RA132.959_DECp12.450,XE486,R1,1
tile_RA132.997_DECp16.449,XE426,R1,1
tile_RA132.997_DECp17.449,XE426,R1,2
tile_RA132.997_DECp18.449,XE426,R1,1
tile_RA133.010_DECp47.494,XE164,R1,2
tile_RA133.075_DECp77.380,XE018,R1,1
tile_RA133.075_DECp78.380,XE018,R1,1
tile_RA133.196_DECp63.464,XE060,R1,5
tile_RA133.196_DECp64.464,XE060,R1,2
tile_RA133.196_DECp65.464,XE060,R1,4
tile_RA133.196_DECp66.464,XE060,R1,1
tile_RA133.215_DECp22.470,XE368,R1,2
tile_RA133.215_DECp23.470,XE368,R1,3
tile_RA133.215_DECp24.470,XE368,R1,3
tile_RA133.227_DECp71.402,XE036,R1,1
tile_RA133.227_DECp72.402,XE036,R1,3
tile_RA133.346_DECp28.433,XE312,R1,2
tile_RA133.792_DECm5.550,XE666,R1,2
tile_RA133.792_DECm6.550,XE666,R1,1
tile_RA133.792_DECm7.550,XE666,R1,1
tile_RA133.792_DECm8.550,XE666,R1,1
tile_RA133.854_DECm0.550,XE606,R1,1
tile_RA133.854_DECm2.550,XE606,R1,4
tile_RA133.854_DECp0.450,XE606,R1,1
tile_RA133.854_DECp1.450,XE606,R1,3
tile_RA133.916_DECp3.450,XE546,R1,5
tile_RA133.916_DECp4.450,XE546,R1,3
tile_RA133.916_DECp5.450,XE546,R1,4
tile_RA133.916_DECp6.450,XE546,R1,9
tile_RA133.916_DECp7.450,XE546,R1,2
tile_RA133.965_DECp52.436,XE125,R1,1
tile_RA133.979_DECp10.450,XE486,R1,1
tile_RA133.979_DECp11.450,XE486,R1,1
tile_RA133.979_DECp12.450,XE486,R1,5
tile_RA133.979_DECp13.450,XE486,R1,6
tile_RA133.979_DECp9.450,XE486,R1,2
tile_RA134.045_DECp16.449,XE426,R1,1
tile_RA134.045_DECp19.449,XE426,R1,1
tile_RA134.046_DECp34.438,XE259,R1,1
tile_RA134.046_DECp35.438,XE259,R1,5
tile_RA134.046_DECp36.438,XE259,R1,1
tile_RA134.494_DECp29.433,XE312,R1,5
tile_RA134.688_DECp41.418,XE210,R1,2
tile_RA134.798_DECm6.550,XE666,R1,1
tile_RA134.854_DECm0.550,XE606,R1,3
tile_RA134.861_DECp57.445,XE090,R1,1
tile_RA134.861_DECp58.445,XE090,R1,3
tile_RA134.861_DECp59.445,XE090,R1,6
tile_RA134.861_DECp60.445,XE090,R1,7
tile_RA134.861_DECp61.445,XE090,R1,7
tile_RA134.921_DECp4.450,XE546,R1,2
tile_RA134.921_DECp5.450,XE546,R1,1
tile_RA135.000_DECp11.450,XE486,R1,3
tile_RA135.094_DECp16.449,XE426,R1,2
tile_RA135.094_DECp18.449,XE426,R1,2
tile_RA135.273_DECp33.438,XE259,R1,12
tile_RA135.273_DECp34.438,XE259,R1,7
tile_RA135.273_DECp35.438,XE259,R1,4
tile_RA135.273_DECp36.438,XE259,R1,4
tile_RA135.273_DECp37.438,XE259,R1,2
tile_RA135.504_DECp47.407,XE165,R1,1
tile_RA135.604_DECp64.464,XE060,R1,3
tile_RA135.604_DECp65.464,XE060,R1,1
tile_RA135.604_DECp66.464,XE060,R1,3
tile_RA135.644_DECp51.436,XE125,R1,1
tile_RA135.644_DECp53.436,XE125,R1,1
tile_RA135.644_DECp54.436,XE125,R1,1
tile_RA135.644_DECp55.436,XE125,R1,3
tile_RA135.805_DECm6.550,XE666,R1,1
tile_RA135.925_DECp5.450,XE546,R1,1
tile_RA136.020_DECp11.450,XE486,R1,2
tile_RA136.022_DECp40.418,XE210,R1,8
tile_RA136.022_DECp41.418,XE210,R1,2
tile_RA136.022_DECp42.418,XE210,R1,1
tile_RA136.142_DECp17.449,XE426,R1,2
tile_RA136.363_DECp70.402,XE036,R1,5
tile_RA136.363_DECp71.402,XE036,R1,1
tile_RA136.363_DECp72.402,XE036,R1,1
tile_RA136.417_DECp23.404,XE369,R1,1
tile_RA136.501_DECp34.438,XE259,R1,6
tile_RA136.501_DECp35.438,XE259,R1,1
tile_RA136.828_DECp59.445,XE090,R1,6
tile_RA136.828_DECp60.445,XE090,R1,8
tile_RA136.982_DECp46.407,XE165,R1,8
tile_RA136.982_DECp47.407,XE165,R1,1
tile_RA136.982_DECp48.407,XE165,R1,2
tile_RA137.322_DECp52.436,XE125,R1,1
tile_RA137.322_DECp53.436,XE125,R1,2
tile_RA137.322_DECp54.436,XE125,R1,1
tile_RA137.355_DECp39.418,XE210,R1,5
tile_RA137.355_DECp40.418,XE210,R1,4
tile_RA137.355_DECp41.418,XE210,R1,1
tile_RA137.355_DECp42.418,XE210,R1,3
tile_RA137.355_DECp43.418,XE210,R1,3
tile_RA137.506_DECp22.404,XE369,R1,1
tile_RA137.506_DECp23.404,XE369,R1,1
tile_RA137.520_DECp28.404,XE313,R1,2
tile_RA137.520_DECp29.404,XE313,R1,3
tile_RA137.520_DECp30.404,XE313,R1,1
tile_RA137.652_DECp76.380,XE018,R1,3
tile_RA137.652_DECp78.380,XE018,R1,2
tile_RA137.728_DECp35.438,XE259,R1,3
tile_RA137.854_DECm0.609,XE607,R1,2
tile_RA137.930_DECp17.391,XE427,R1,4
tile_RA138.012_DECp65.464,XE060,R1,5
tile_RA138.092_DECp84.283,XE006,R1,1
tile_RA138.459_DECp45.407,XE165,R1,2
tile_RA138.459_DECp46.407,XE165,R1,2
tile_RA138.459_DECp47.407,XE165,R1,1
tile_RA138.459_DECp48.407,XE165,R1,3
tile_RA138.459_DECp49.407,XE165,R1,1
tile_RA138.667_DECp27.404,XE313,R1,4
tile_RA138.667_DECp28.404,XE313,R1,3
tile_RA138.667_DECp29.404,XE313,R1,1
tile_RA138.667_DECp30.404,XE313,R1,2
tile_RA138.667_DECp31.404,XE313,R1,2
tile_RA138.689_DECp40.418,XE210,R1,2
tile_RA138.689_DECp41.418,XE210,R1,2
tile_RA138.689_DECp42.418,XE210,R1,5
tile_RA138.791_DECm6.608,XE667,R1,1
tile_RA138.791_DECm7.608,XE667,R1,1
tile_RA138.795_DECp59.445,XE090,R1,2
tile_RA138.854_DECm1.609,XE607,R1,1
tile_RA138.854_DECp0.391,XE607,R1,1
tile_RA138.905_DECp5.391,XE547,R1,1
tile_RA138.905_DECp6.391,XE547,R1,1
tile_RA138.946_DECp10.391,XE487,R1,1
tile_RA138.946_DECp11.391,XE487,R1,2
tile_RA138.978_DECp16.391,XE427,R1,2
tile_RA138.978_DECp17.391,XE427,R1,1
tile_RA138.978_DECp18.391,XE427,R1,7
tile_RA139.498_DECp69.402,XE036,R1,2
tile_RA139.498_DECp71.402,XE036,R1,1
tile_RA139.498_DECp72.402,XE036,R1,1
tile_RA139.498_DECp73.402,XE036,R1,1
tile_RA139.686_DECp22.404,XE369,R1,1
tile_RA139.686_DECp23.404,XE369,R1,1
tile_RA139.686_DECp24.404,XE369,R1,3
tile_RA139.768_DECp35.372,XE260,R1,6
tile_RA139.798_DECm4.608,XE667,R1,2
tile_RA139.798_DECm6.608,XE667,R1,1
tile_RA139.815_DECp28.404,XE313,R1,3
tile_RA139.815_DECp29.404,XE313,R1,3
tile_RA139.815_DECp30.404,XE313,R1,1
tile_RA139.854_DECm0.609,XE607,R1,3
tile_RA139.854_DECm1.609,XE607,R1,2
tile_RA139.854_DECm2.609,XE607,R1,2
tile_RA139.854_DECp1.391,XE607,R1,1
tile_RA139.910_DECp5.391,XE547,R1,1
tile_RA139.937_DECp46.407,XE165,R1,3
tile_RA139.937_DECp47.407,XE165,R1,3
tile_RA139.937_DECp48.407,XE165,R1,2
tile_RA139.966_DECp10.391,XE487,R1,1
tile_RA139.966_DECp11.391,XE487,R1,2
tile_RA139.966_DECp12.391,XE487,R1,3
tile_RA139.966_DECp13.391,XE487,R1,2
tile_RA139.966_DECp9.391,XE487,R1,2
tile_RA14.762_DECp35.780,XE242,R1,3
tile_RA14.762_DECp36.780,XE242,R1,4
tile_RA14.843_DECm4.213,XE646,R1,2
tile_RA14.843_DECm5.213,XE646,R1,2
tile_RA14.843_DECm6.213,XE646,R1,1
tile_RA14.848_DECm11.233,XE706,R1,3
tile_RA14.848_DECm12.233,XE706,R1,2
tile_RA14.858_DECm0.213,XE586,R1,3
tile_RA14.858_DECp1.787,XE586,R1,1
tile_RA14.884_DECp6.787,XE526,R1,1
tile_RA14.922_DECp12.787,XE466,R1,1
tile_RA14.945_DECp23.783,XE350,R1,1
tile_RA14.957_DECp28.806,XE294,R1,3
tile_RA14.957_DECp29.806,XE294,R1,1
tile_RA14.957_DECp30.806,XE294,R1,3
tile_RA14.957_DECp31.806,XE294,R1,2
tile_RA14.957_DECp32.806,XE294,R1,5
tile_RA14.973_DECp18.787,XE406,R1,1
tile_RA140.022_DECp41.418,XE210,R1,4
tile_RA140.026_DECp16.391,XE427,R1,3
tile_RA140.026_DECp17.391,XE427,R1,3
tile_RA140.026_DECp18.391,XE427,R1,4
tile_RA140.026_DECp19.391,XE427,R1,7
tile_RA140.775_DECp23.404,XE369,R1,3
tile_RA140.805_DECm7.608,XE667,R1,1
tile_RA140.854_DECm0.609,XE607,R1,1
tile_RA140.854_DECm1.609,XE607,R1,1
tile_RA140.963_DECp29.404,XE313,R1,7
tile_RA140.987_DECp10.391,XE487,R1,2
tile_RA140.987_DECp11.391,XE487,R1,5
tile_RA140.994_DECp34.372,XE260,R1,1
tile_RA140.994_DECp35.372,XE260,R1,2
tile_RA140.994_DECp36.372,XE260,R1,1
tile_RA141.074_DECp16.391,XE427,R1,2
tile_RA141.074_DECp17.391,XE427,R1,1
tile_RA141.074_DECp18.391,XE427,R1,7
tile_RA141.101_DECp65.343,XE061,R1,1
tile_RA141.415_DECp47.407,XE165,R1,6
tile_RA141.656_DECp53.349,XE126,R1,1
tile_RA141.812_DECm6.608,XE667,R1,5
tile_RA141.854_DECm0.609,XE607,R1,3
tile_RA142.007_DECp11.391,XE487,R1,1
tile_RA142.119_DECp41.350,XE211,R1,4
tile_RA142.122_DECp17.391,XE427,R1,6
tile_RA142.221_DECp34.372,XE260,R1,1
tile_RA142.221_DECp35.372,XE260,R1,1
tile_RA142.221_DECp36.372,XE260,R1,3
tile_RA142.229_DECp76.380,XE018,R1,1
tile_RA142.229_DECp78.380,XE018,R1,3
tile_RA142.229_DECp79.380,XE018,R1,5
tile_RA142.634_DECp71.402,XE036,R1,3
tile_RA142.832_DECp29.346,XE314,R1,1
tile_RA142.886_DECp23.347,XE370,R1,1
tile_RA143.313_DECm23.561,XE847,R1,1
tile_RA143.313_DECm24.561,XE847,R1,1
tile_RA143.331_DECp52.349,XE126,R1,2
tile_RA143.331_DECp53.349,XE126,R1,1
tile_RA143.331_DECp54.349,XE126,R1,1
tile_RA143.447_DECp35.372,XE260,R1,1
tile_RA143.447_DECp36.372,XE260,R1,4
tile_RA143.451_DECp40.350,XE211,R1,4
tile_RA143.451_DECp41.350,XE211,R1,2
tile_RA143.451_DECp42.350,XE211,R1,7
tile_RA143.498_DECp64.343,XE061,R1,3
tile_RA143.498_DECp65.343,XE061,R1,3
tile_RA143.498_DECp66.343,XE061,R1,6
tile_RA143.700_DECp58.344,XE091,R1,1
tile_RA143.700_DECp60.344,XE091,R1,1
tile_RA143.854_DECm0.661,XE608,R1,1
tile_RA143.894_DECp5.339,XE548,R1,1
tile_RA143.905_DECp47.333,XE166,R1,7
tile_RA143.909_DECp17.339,XE428,R1,1
tile_RA143.980_DECp28.346,XE314,R1,3
tile_RA143.980_DECp30.346,XE314,R1,1
tile_RA144.412_DECm22.561,XE847,R1,2
tile_RA144.412_DECm26.561,XE847,R1,1
tile_RA144.674_DECp35.372,XE260,R1,1
tile_RA144.783_DECp39.350,XE211,R1,2
tile_RA144.783_DECp40.350,XE211,R1,3
tile_RA144.783_DECp41.350,XE211,R1,5
tile_RA144.783_DECp42.350,XE211,R1,1
tile_RA144.783_DECp43.350,XE211,R1,4
tile_RA144.799_DECm5.661,XE668,R1,1
tile_RA144.854_DECm0.661,XE608,R1,2
tile_RA144.854_DECm1.661,XE608,R1,6
tile_RA144.854_DECp0.339,XE608,R1,3
tile_RA144.933_DECp10.339,XE488,R1,1
tile_RA144.933_DECp11.339,XE488,R1,1
tile_RA144.957_DECp16.339,XE428,R1,2
tile_RA144.957_DECp17.339,XE428,R1,2
tile_RA144.957_DECp18.339,XE428,R1,2
tile_RA145.006_DECp51.349,XE126,R1,1
tile_RA145.006_DECp53.349,XE126,R1,5
tile_RA145.006_DECp54.349,XE126,R1,2
tile_RA145.006_DECp55.349,XE126,R1,2
tile_RA145.065_DECp21.347,XE370,R1,3
tile_RA145.065_DECp25.347,XE370,R1,2
tile_RA145.127_DECp27.346,XE314,R1,3
tile_RA145.127_DECp28.346,XE314,R1,3
tile_RA145.127_DECp31.346,XE314,R1,1
tile_RA145.381_DECp46.333,XE166,R1,5
tile_RA145.381_DECp47.333,XE166,R1,6
tile_RA145.381_DECp48.333,XE166,R1,4
tile_RA145.512_DECm23.561,XE847,R1,1
tile_RA145.661_DECp57.344,XE091,R1,1
tile_RA145.661_DECp58.344,XE091,R1,3
tile_RA145.661_DECp59.344,XE091,R1,1
tile_RA145.661_DECp60.344,XE091,R1,1
tile_RA145.769_DECp71.402,XE036,R1,4
tile_RA145.769_DECp72.402,XE036,R1,2
tile_RA145.805_DECm4.661,XE668,R1,1
tile_RA145.805_DECm6.661,XE668,R1,1
tile_RA145.805_DECm7.661,XE668,R1,3
tile_RA145.805_DECm8.661,XE668,R1,2
tile_RA145.854_DECm0.661,XE608,R1,2
tile_RA145.854_DECm1.661,XE608,R1,2
tile_RA145.854_DECm2.661,XE608,R1,2
tile_RA145.895_DECp63.343,XE061,R1,1
tile_RA145.895_DECp64.343,XE061,R1,9
tile_RA145.895_DECp65.343,XE061,R1,1
tile_RA145.895_DECp66.343,XE061,R1,7
tile_RA145.895_DECp67.343,XE061,R1,1
tile_RA145.903_DECp5.339,XE548,R1,1
tile_RA145.903_DECp7.339,XE548,R1,1
tile_RA145.953_DECp10.339,XE488,R1,1
tile_RA145.953_DECp11.339,XE488,R1,1
tile_RA145.953_DECp12.339,XE488,R1,1
tile_RA145.953_DECp13.339,XE488,R1,1
tile_RA145.953_DECp9.339,XE488,R1,2
tile_RA146.004_DECp15.339,XE428,R1,4
tile_RA146.004_DECp16.339,XE428,R1,1
tile_RA146.004_DECp17.339,XE428,R1,1
tile_RA146.004_DECp19.339,XE428,R1,1
tile_RA146.115_DECp40.350,XE211,R1,5
tile_RA146.115_DECp41.350,XE211,R1,6
tile_RA146.115_DECp42.350,XE211,R1,1
tile_RA146.154_DECp22.347,XE370,R1,1
tile_RA146.274_DECp28.346,XE314,R1,1
tile_RA146.274_DECp30.346,XE314,R1,2
tile_RA146.642_DECp83.283,XE006,R1,1
tile_RA146.642_DECp84.283,XE006,R1,2
tile_RA146.681_DECp54.349,XE126,R1,2
tile_RA146.712_DECp35.315,XE261,R1,7
tile_RA146.806_DECp76.380,XE018,R1,1
tile_RA146.806_DECp77.380,XE018,R1,2
tile_RA146.812_DECm6.661,XE668,R1,3
tile_RA146.854_DECm0.661,XE608,R1,2
tile_RA146.854_DECm1.661,XE608,R1,2
tile_RA146.854_DECp0.339,XE608,R1,3
tile_RA146.856_DECp45.333,XE166,R1,2
tile_RA146.856_DECp46.333,XE166,R1,2
tile_RA146.856_DECp48.333,XE166,R1,1
tile_RA146.856_DECp49.333,XE166,R1,1
tile_RA146.972_DECp10.339,XE488,R1,1
tile_RA147.052_DECp16.339,XE428,R1,2
tile_RA147.052_DECp17.339,XE428,R1,2
tile_RA147.052_DECp18.339,XE428,R1,2
tile_RA147.243_DECp23.347,XE370,R1,1
tile_RA147.421_DECp29.346,XE314,R1,1
tile_RA147.447_DECp41.350,XE211,R1,7
tile_RA147.623_DECp58.344,XE091,R1,2
tile_RA147.819_DECm6.661,XE668,R1,1
tile_RA147.854_DECm0.661,XE608,R1,1
tile_RA147.912_DECp5.339,XE548,R1,1
tile_RA147.938_DECp34.315,XE261,R1,5
tile_RA148.100_DECp17.339,XE428,R1,1
tile_RA148.292_DECp64.343,XE061,R1,3
tile_RA148.292_DECp65.343,XE061,R1,2
tile_RA148.332_DECp46.333,XE166,R1,4
tile_RA148.332_DECp47.333,XE166,R1,5
tile_RA148.332_DECp48.333,XE166,R1,4
tile_RA148.356_DECp53.349,XE126,R1,1
tile_RA149.163_DECp33.315,XE261,R1,1
tile_RA149.163_DECp34.315,XE261,R1,1
tile_RA149.163_DECp35.315,XE261,R1,4
tile_RA149.163_DECp36.315,XE261,R1,4
tile_RA149.289_DECp29.297,XE315,R1,3
tile_RA149.353_DECp23.297,XE371,R1,5
tile_RA149.584_DECp59.344,XE091,R1,2
tile_RA149.677_DECp72.272,XE037,R1,1
tile_RA149.799_DECm6.705,XE669,R1,2
tile_RA149.807_DECp47.333,XE166,R1,3
tile_RA149.849_DECm24.605,XE848,R1,2
tile_RA149.849_DECm25.605,XE848,R1,1
tile_RA149.887_DECp17.294,XE429,R1,7
tile_RA149.898_DECp11.294,XE489,R1,2
tile_RA15.309_DECp68.783,XE051,R1,1
tile_RA15.698_DECp41.776,XE194,R1,6
tile_RA15.698_DECp42.776,XE194,R1,1
tile_RA15.698_DECp43.776,XE194,R1,1
tile_RA15.847_DECm5.213,XE646,R1,1
tile_RA15.858_DECp0.787,XE586,R1,3
tile_RA15.868_DECm11.233,XE706,R1,1
tile_RA15.891_DECp6.787,XE526,R1,2
tile_RA15.947_DECp12.787,XE466,R1,3
tile_RA150.389_DECp34.315,XE261,R1,5
tile_RA150.389_DECp35.315,XE261,R1,2
tile_RA150.389_DECp36.315,XE261,R1,1
tile_RA150.436_DECp28.297,XE315,R1,2
tile_RA150.436_DECp29.297,XE315,R1,1
tile_RA150.436_DECp30.297,XE315,R1,1
tile_RA150.442_DECp22.297,XE371,R1,1
tile_RA150.442_DECp23.297,XE371,R1,2
tile_RA150.689_DECp65.343,XE061,R1,3
tile_RA150.806_DECm5.705,XE669,R1,2
tile_RA150.806_DECm6.705,XE669,R1,3
tile_RA150.806_DECm7.705,XE669,R1,3
tile_RA150.854_DECm0.706,XE609,R1,1
tile_RA150.854_DECm1.706,XE609,R1,1
tile_RA150.873_DECp40.293,XE212,R1,2
tile_RA150.873_DECp42.293,XE212,R1,2
tile_RA150.891_DECp4.294,XE549,R1,3
tile_RA150.891_DECp5.294,XE549,R1,5
tile_RA150.918_DECp10.294,XE489,R1,1
tile_RA150.918_DECp12.294,XE489,R1,1
tile_RA150.934_DECp16.294,XE429,R1,5
tile_RA150.934_DECp17.294,XE429,R1,1
tile_RA150.949_DECm22.605,XE848,R1,2
